filename,sigma,sigma2,theta,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5]
image-004598.png,1.3496011,2.3673992,59.17661,-46.12739,179.44194,6.874024,-98.96513,-0.20058188,-0.19098613,-0.060625125,3.7033366e-05,0.0017055804,-0.000656483,0.0015457256,-7.850325e-06,1.5182827e-05,2.2541923e-07,1.9501396e-05,1.1066353e-05,-7.9257525e-09,2.2059211e-07,1.7083549e-08,-2.0882699e-07,2.484993e-07,-3.3240198e-07
image-005410.png,2.3915637,9.23121,77.90026,146.606,135.78879,-104.832214,-94.360985,-0.22602504,0.0011665071,0.22515221,0.0012771621,0.0009664801,0.001039443,-0.0011890939,-4.712575e-06,-3.0134674e-06,-1.3760974e-05,-1.8295816e-05,2.2276352e-06,7.682585e-08,7.974115e-08,-9.481576e-08,1.7915774e-07,2.502197e-07,1.7498084e-07
image-004195.png,3.3306606,34.278355,49.246956,-35.147305,-164.04565,76.0315,84.88596,-0.30398783,-0.17053922,0.2513753,-0.0032936784,-0.00168676,-0.00308603,0.00036068,-2.578372e-05,-2.0815343e-05,-3.8104907e-05,-3.4296572e-05,-3.5355846e-05,-7.2230944e-07,-6.067508e-07,1.5000231e-07,-8.044645e-07,1.9254665e-07,-1.0610614e-06
image-003525.png,3.4685535,10.987733,172.34521,-176.07486,-61.879177,81.86369,25.655602,-0.19311307,0.1426225,0.12831952,-0.0015820246,-5.168456e-05,0.0008442746,0.0012277323,-7.0741917e-06,-1.3765314e-05,-1.61163e-06,6.5161985e-06,1.7441069e-05,-1.7916366e-07,-5.919268e-08,-2.0665112e-07,-3.4403318e-08,3.9518397e-08,3.2553066e-07
image-001268.png,2.0453925,26.895506,162.47365,-62.796574,-177.63416,31.178867,79.80537,-0.23315442,-0.17039895,0.15895638,-0.0011860564,-0.0014929853,-0.0017239957,-0.00061740784,-7.043698e-06,6.3896205e-06,-1.6565135e-05,-2.2440424e-06,-2.3187018e-05,1.7570993e-07,-2.5985375e-07,3.2857116e-07,-1.5483191e-07,3.52494e-07,-2.3298645e-07
image-009413.png,3.53117,32.476826,158.6854,116.27414,-94.30193,-80.3496,68.385086,-0.3193396,0.08437897,-0.3078777,0.002255621,-0.0023195157,0.0013471516,0.0029048657,-1.5026847e-05,-1.4528964e-06,3.7950314e-05,-4.6926427e-05,-2.272165e-05,3.926085e-07,-3.1631825e-07,-4.500066e-07,-5.4388346e-07,1.1514826e-06,-2.6908324e-07
image-006846.png,2.181451,23.182783,62.802696,-54.211967,93.47303,42.393726,-36.543446,-0.22178224,-0.070827134,-0.20830214,-0.00395739,0.0007963585,-0.0025178557,-0.0017006466,-3.7385755e-05,-5.5113574e-05,4.005424e-05,-6.338886e-05,8.996258e-06,-1.0439825e-06,1.3562278e-06,-8.30014e-07,1.9752847e-06,-1.1868103e-06,1.4441316e-06
image-000320.png,3.2467918,21.482203,21.070763,-0.4573884,-177.99039,-7.602954,80.24594,-0.14359084,-0.12302754,-0.045200095,5.870619e-05,-0.0012406049,0.0005243868,-0.0008898319,-6.0170614e-06,1.1178447e-05,5.652219e-07,9.368607e-06,8.288795e-06,-1.4226307e-08,-1.7864473e-07,-1.4210485e-08,1.527578e-07,-1.650108e-07,1.1728846e-07
image-008932.png,2.0569508,24.449743,40.906677,47.065945,187.41843,-3.732345,-96.67528,-0.18705371,-0.17445332,0.066829085,-0.00047572333,0.0015875344,0.00055681507,0.0013829909,-8.814206e-06,1.2061607e-05,6.367536e-06,1.647138e-05,-8.1545095e-06,-1.0754858e-08,2.391045e-07,1.1129695e-07,-1.4072457e-07,-1.6732085e-07,-2.6192694e-07
image-009634.png,1.671793,38.162148,94.75077,-130.00568,16.413048,102.311035,0.04981637,-0.4070618,0.39754605,-0.035790984,-0.0051246537,-0.00024528283,0.0048967307,-0.00040872654,-2.538334e-05,-8.081176e-05,-3.3407673e-06,9.890793e-05,-7.91551e-06,-1.0051884e-06,-1.2511792e-07,-2.0990465e-06,4.7320428e-09,2.8125512e-06,-2.0818203e-07
image-007816.png,1.5310049,22.854612,115.74263,-68.86851,4.7464724,66.78799,24.905157,-0.32899624,0.2533549,0.20755632,-0.007188843,-0.0016384046,0.004052048,0.006030505,-9.28667e-05,-0.00015603854,-7.3752584e-05,7.737883e-05,0.0002460871,-6.5487006e-06,-2.3106863e-06,-5.420854e-06,-3.704112e-06,3.7546684e-07,1.2819268e-05
image-008722.png,3.2401388,38.40663,90.38531,127.36535,128.4517,-73.2124,-50.58864,-0.2673433,0.004325628,0.2672853,0.0016063206,0.0014058886,0.0014399227,-0.001571003,-2.8478007e-07,-1.8880773e-06,-2.9799283e-05,-3.006514e-05,1.6604123e-06,2.0143251e-07,-1.9958037e-07,-4.9914127e-07,3.4876518e-07,4.301686e-07,4.188925e-07
image-001895.png,1.341946,22.561485,34.647705,132.18388,198.42194,-62.51378,-99.94641,-0.25856838,-0.114113085,0.22675613,0.0008763759,0.0012227482,0.0014363672,-0.00017439207,-2.1433898e-06,4.396509e-06,-1.1843239e-05,-9.10615e-06,-1.0494954e-05,1.270873e-08,4.359253e-08,-1.5259504e-07,4.5215508e-08,-4.469298e-08,1.7965371e-07
image-001348.png,2.1684918,34.282253,8.680435,30.474888,167.10168,-23.06286,-87.25283,-0.18490168,-0.17497668,0.05792945,0.0006574324,0.0015524105,0.00086765696,0.0013823455,-8.624635e-06,1.1553338e-05,-1.0532052e-05,1.6317254e-05,-1.6015241e-05,7.599662e-08,2.4639382e-07,-1.9654838e-07,-1.094508e-07,-3.674e-07,-2.4700134e-07
image-001634.png,1.7419165,10.611977,133.75394,-141.70589,-77.13387,54.65189,23.908062,-0.15322268,0.09515726,0.115916,-0.0012105067,-0.00041399553,0.0003773768,0.0011595577,-4.4210374e-06,-1.0061243e-05,-8.517428e-06,-8.085284e-07,1.6301774e-05,-1.1398215e-07,-5.252808e-08,-1.0626006e-07,-1.8725008e-07,-1.17605545e-07,2.8317396e-07
image-005475.png,1.5359712,11.687661,99.22696,-168.7266,102.81392,80.97967,-40.703075,-0.23493087,0.08805979,-0.20235465,-0.0011313005,0.00049922697,-0.00013050163,-0.0010502975,-4.6363566e-06,-2.0069797e-06,4.410939e-06,-5.0851704e-06,-4.8686757e-06,-1.5332827e-07,-6.7324095e-08,9.414757e-08,-1.6115141e-08,-5.3640072e-08,2.7647289e-08
image-000655.png,2.4331913,8.672288,108.7989,-25.952347,-71.2452,24.809256,84.8691,-0.31723654,-0.12379276,0.28170463,0.0008028337,-0.006020472,-0.004413888,-0.00021656157,-8.629348e-05,0.00011843041,3.4340024e-05,-3.2617223e-05,-9.3149996e-05,8.881696e-07,-6.8066242e-06,-1.5376256e-06,3.615938e-06,2.1436526e-06,-1.995616e-06
image-005377.png,3.1349916,29.664324,153.11418,83.728195,89.39035,-32.834774,-59.51517,-0.22563735,-0.0038500354,0.22558731,0.00051239494,0.0031222026,0.0022945288,-0.0013383672,-3.611747e-05,3.520542e-05,-4.0660525e-06,-4.0144925e-05,-1.905307e-05,-5.830779e-08,1.9341169e-06,1.779301e-07,-5.1817284e-07,2.5487392e-07,9.2264264e-07
image-009244.png,2.4195106,14.767115,167.06741,-131.80511,-3.555408,84.49451,-24.477106,-0.328255,0.2764708,-0.12154681,-0.0032788445,0.0014553014,0.0023004045,-0.001843081,-1.2563883e-05,-3.93034e-05,3.2336695e-05,2.8129103e-05,-3.599105e-05,-4.4556054e-07,-4.5627843e-08,-6.411592e-07,9.2972033e-07,3.961825e-07,-8.4397226e-07
image-002734.png,3.636948,32.047234,160.67917,-123.71112,40.069492,47.561565,-7.856083,-0.1301313,0.10991361,-0.069043115,-0.0014372511,-5.1076204e-06,0.001018337,-0.0009307522,-7.7894365e-06,-1.7168662e-05,2.0628654e-06,1.3584332e-05,-1.9232197e-05,-2.6751823e-07,6.771953e-08,-3.2344587e-07,8.223937e-08,2.1170884e-07,-5.1727375e-07
image-009285.png,2.7925932,33.630875,156.836,80.32081,115.89466,-22.361174,-49.014996,-0.21074,-0.09764024,0.18132213,0.00024251192,0.002473146,0.0021548995,0.00025554717,-1.7538714e-05,2.6559555e-05,-7.2878197e-06,-1.0142542e-05,-3.33479e-05,2.7089123e-07,6.0298504e-07,-1.5497075e-07,-4.769641e-07,-5.6648145e-07,4.769322e-07
image-003681.png,2.8448308,9.522997,25.334167,109.96878,-68.35117,-76.46266,73.314384,-0.24556915,0.09172155,-0.22708611,0.0017255855,-0.0020713236,0.0007462247,0.002473803,-1.8851297e-05,2.273902e-06,2.7247606e-05,-3.407211e-05,-2.6419322e-05,4.7809846e-07,-4.9382317e-07,-2.8110622e-07,-2.9926986e-07,1.0097251e-06,8.417118e-08
image-002723.png,2.1784158,34.283703,172.00447,11.594613,-179.54047,-6.7653966,136.9635,-0.18268415,-0.16181393,-0.084644765,-0.000110608395,-0.0013899634,0.00076860405,-0.0010854388,-6.8014647e-06,9.742591e-06,-1.0666087e-06,1.0644159e-05,1.0775076e-05,-6.18889e-09,-1.719264e-07,8.8309555e-09,1.00144e-07,-2.0112822e-07,1.2989827e-07
image-001073.png,3.4570959,19.700745,123.1487,-111.43264,-165.34254,35.715515,82.75222,-0.18117765,-0.13153103,0.109771624,-0.0005107522,-0.0014066914,-0.0011167947,-0.0008024996,-9.852742e-06,9.48707e-06,-4.3164623e-06,8.326368e-06,-1.6400503e-05,-9.725673e-08,-2.554046e-07,4.4888758e-08,1.4304914e-07,3.555569e-07,1.17802394e-07
image-008574.png,2.5846229,13.806355,23.06717,88.89188,-181.28693,-45.412216,92.691444,-0.23424758,-0.1196547,-0.19699687,0.00061412656,-0.0017797839,0.0017893428,-0.00021542198,-6.7000537e-06,1.335574e-05,1.2063936e-05,-7.040173e-06,2.20271e-05,8.3794774e-08,-1.5733418e-07,-2.5170334e-07,1.1916927e-07,-3.1190328e-07,-2.790199e-07
image-005510.png,1.4998772,36.782593,127.07248,-59.10008,123.73296,42.313354,-72.10802,-0.31324166,-0.1821786,-0.2521819,-1.24367e-05,0.003094989,-0.0026231539,0.0008705654,3.102092e-05,6.403571e-05,5.8014022e-05,-8.221343e-06,5.2777734e-05,-2.340502e-06,-2.2951454e-06,2.100309e-06,-2.2163056e-06,1.3404912e-06,6.616528e-07
image-006852.png,1.4273751,6.1675777,23.990295,204.82016,70.68959,-112.56421,-42.328133,-0.29227343,0.22172078,0.119587615,0.0020315235,0.0014028684,-0.0010294731,-0.0013969857,-8.722351e-06,-1.1103313e-05,-2.1632308e-05,2.3496493e-06,1.8349649e-05,2.1979872e-07,6.782038e-08,-1.2260903e-08,3.803311e-07,1.3522865e-07,-2.3756289e-07
image-008886.png,2.0346885,17.568558,124.10888,-111.88354,-85.43202,73.06388,80.309906,-0.18048233,-0.017196216,0.17936413,-0.00092301675,-0.0011510643,-0.0011897782,0.00085923605,-7.4516665e-06,2.2226045e-06,-1.13218e-05,-1.8399085e-05,-3.9298257e-06,-1.399217e-07,-1.497946e-07,1.1777247e-07,-6.265613e-08,-1.690614e-07,-2.871136e-07
image-002494.png,1.1993372,1.4977798,123.68288,-31.894196,221.38092,5.8868937,-124.855286,-0.25333035,-0.20961525,-0.13207257,0.0005842212,0.002140915,-0.0011488064,0.0014559965,-5.8128826e-06,2.2944812e-05,-3.0549072e-06,1.48680565e-05,1.7784592e-05,-2.1722137e-07,7.274026e-08,-2.072673e-08,-4.6453016e-07,3.723327e-07,-1.9705834e-07
image-009892.png,3.1108813,11.616736,35.720516,138.68333,-11.534697,-44.05264,11.229115,-0.19808677,0.19273844,-0.045128774,0.0019518149,-0.001343495,-0.0018438847,0.0010495516,-1.7702834e-05,-1.11496065e-05,2.197452e-05,2.5935433e-05,-2.3079918e-05,5.8525944e-07,-2.6582182e-07,7.689159e-09,-3.7122163e-07,-4.939103e-07,6.017036e-07
image-006079.png,2.0472522,6.7603073,35.064438,112.60565,161.85475,-53.00541,-87.00944,-0.16819426,-0.068965316,0.1533967,0.000644036,0.001030467,0.0012018408,-0.00017784335,-5.152423e-06,3.922397e-06,-7.8359135e-06,-9.105231e-06,-1.051114e-05,5.9009064e-08,1.1064248e-07,-9.496924e-08,1.092933e-08,-6.260113e-08,2.113843e-07
image-000017.png,2.4158347,4.1767616,11.483673,22.256409,-174.78802,-19.346878,91.28923,-0.28151053,-0.26855895,-0.07096719,0.0022202607,-0.0025165454,0.0016124003,-0.0022694313,-3.0516992e-05,-1.8657352e-07,3.2380085e-05,2.4086705e-05,3.2110074e-05,3.2326102e-07,-9.2588857e-07,-4.9526346e-07,-4.5988432e-07,-7.447861e-07,2.7018197e-07
image-003941.png,1.6721876,25.85145,5.816681,-94.98748,-153.34859,49.56637,86.11866,-0.2881506,-0.06446002,0.28084287,-0.00026508834,-0.0029543864,-0.0024678088,0.0005798883,-2.396916e-05,2.6630643e-05,4.8155364e-08,-2.1235399e-05,-2.4692508e-05,-1.1796014e-07,-7.946101e-07,-4.1320618e-08,4.3943243e-07,1.9664333e-07,-5.2374054e-07
image-005648.png,1.2931707,38.30903,18.97152,179.8013,12.986767,-124.80602,-15.318619,-0.24867676,0.24186987,0.045091603,0.0019605688,0.00021894413,-0.0018486676,-0.0005663094,-7.839213e-06,-1.7052078e-05,-3.762945e-06,2.2449729e-05,9.89242e-06,2.0275452e-07,3.767901e-08,2.3832668e-07,7.176987e-08,-3.7479967e-07,-2.2219979e-07
image-009944.png,1.9641368,19.410004,104.33892,-88.31094,-64.195366,77.15956,46.132595,-0.26376298,0.0983439,0.24157953,-0.0031808622,-0.0015077102,-0.000470226,0.0033773573,-2.073963e-05,-3.3991444e-05,-4.475448e-05,-4.4576947e-05,5.7675814e-05,-7.6095296e-07,-4.8370373e-07,-2.696425e-07,-1.4519329e-06,-2.017308e-06,8.672028e-07
image-002381.png,3.269077,10.872783,174.19858,-146.61421,-63.821342,57.921513,53.098534,-0.17487162,0.113324605,0.13262935,-0.00089266244,-0.0016104245,4.4952063e-05,0.0015227948,-1.6676287e-05,1.2932152e-05,-1.134541e-05,-1.1362051e-05,1.5155414e-05,-2.2598569e-07,-6.680724e-07,1.8879751e-07,2.0494105e-07,-2.8407953e-07,8.917571e-08
image-008492.png,2.8023107,28.938671,61.319057,47.191387,179.35498,-44.95849,-95.94677,-0.27645898,-0.18681301,0.17105515,0.001556388,0.0013153729,0.001495843,0.00031156532,-9.138712e-06,-2.6049381e-06,-1.4673267e-05,-6.908899e-06,-1.2287247e-05,6.485697e-08,2.1659149e-07,-8.0777944e-08,2.2072031e-07,-2.558014e-08,1.9843665e-07
image-007595.png,2.4381588,34.81463,41.91003,28.560564,177.59088,-11.878481,-79.676125,-0.196139,-0.19190337,0.04037773,0.0006501354,0.0019878116,0.00077428855,0.0018979475,-1.2233187e-05,2.0417216e-05,-1.3858775e-05,3.0053918e-05,-1.872821e-05,8.745449e-08,4.4157767e-07,-3.6861593e-07,-3.0936081e-07,-5.762096e-07,-6.558136e-07
image-007866.png,1.9643084,38.393578,153.40387,164.39384,129.91095,-74.191505,-51.36763,-0.23937799,0.057234704,0.23213774,0.001417646,0.0008689006,0.00060827925,-0.0015332174,3.6429828e-06,-7.915023e-06,-2.4113237e-05,-1.8527828e-05,1.1151702e-05,-5.740609e-08,-2.2332854e-08,-1.4956598e-07,4.2367625e-07,3.8558642e-07,4.2745313e-08
image-004632.png,2.615966,5.6226053,127.392494,-102.55858,173.91925,54.299664,-120.99032,-0.24030922,-0.17850402,-0.16086252,-0.000866037,0.0015548005,-0.0016076036,0.0007252566,-7.68499e-06,7.434688e-06,1.0808983e-05,6.3452853e-07,2.0483738e-05,-7.781319e-08,1.7182859e-07,1.4646787e-07,-2.2342402e-08,3.099988e-07,1.1357425e-07
image-007292.png,3.4102473,35.681927,1.730278,177.09457,129.24255,-104.37357,-88.98936,-0.2516924,0.049213022,0.24350923,0.0013320815,0.0011739554,0.0007996909,-0.0015317083,-7.1177474e-06,-2.1562967e-06,-1.2692116e-05,-1.7340992e-05,8.026952e-06,1.3647886e-07,1.0331476e-07,-6.791898e-08,1.2439851e-07,2.8647852e-07,5.894747e-08
image-009775.png,1.4854008,28.881521,151.5043,139.59503,-187.18791,-52.73391,96.02677,-0.21547408,-0.102172785,-0.17460833,0.0007442834,-0.0013327094,0.0013426704,-9.1847876e-05,-4.9135106e-06,6.1665423e-06,1.1078672e-05,-5.2712603e-06,1.3310391e-05,5.765548e-08,-1.07601224e-07,-1.5852936e-07,-9.233453e-09,-1.466946e-07,-1.4643575e-07
image-006871.png,2.6547503,38.911316,118.56878,-12.777603,-117.94431,6.214372,71.84628,-0.25659552,-0.2543901,0.019914072,-0.00051012874,-0.0033217308,-0.0004521666,-0.003271327,-2.5212197e-05,4.3842425e-05,-1.5880618e-05,6.751726e-05,-1.3761157e-05,-3.31305e-07,-1.1419144e-06,4.8039226e-07,8.6127153e-07,5.075925e-07,1.9444747e-06
image-007344.png,3.9327435,14.397451,94.9567,-84.672066,-191.5947,77.35789,126.69379,-0.21570852,-0.15172791,0.15258877,-0.0012485788,-0.0010817477,-0.0014567609,-0.0003247149,-8.000367e-06,-1.3592589e-06,-1.1731586e-05,-4.8517077e-06,-1.5206983e-05,-1.336266e-07,-1.4448771e-07,7.872687e-08,-1.0688613e-07,1.6043697e-07,-1.7076093e-07
image-005070.png,2.2796192,25.531315,163.34933,139.34961,-126.50916,-78.88376,69.25255,-0.24587177,0.079594016,-0.22975512,0.0011348822,-0.0014591132,0.00064970244,0.0016143572,-5.409119e-06,1.4285413e-06,1.6816244e-05,-1.777214e-05,-9.910163e-06,1.14759224e-07,-6.249722e-08,-1.8551283e-07,-1.6614612e-07,3.2683948e-07,-5.3523443e-08
image-003157.png,2.242382,33.364075,11.735161,131.74043,-75.64153,-100.27713,39.82783,-0.41055465,0.3266638,-0.2453029,0.0034384131,-0.0020052264,-0.0018998741,0.0033778911,-8.958932e-07,-4.3728898e-05,5.182783e-05,8.0606005e-06,-6.643737e-05,1.0218329e-07,2.6145216e-07,4.703591e-07,-1.6764163e-06,4.6712984e-07,1.6134593e-06
image-002068.png,2.592229,10.160392,53.14337,36.11521,129.4205,-62.53845,-117.236565,-0.28486326,-0.1623845,0.21213588,0.0016151604,0.002321134,0.0024844012,0.00015212131,-1.7301049e-05,9.123363e-06,-2.6307445e-05,-2.0425648e-05,-3.1163923e-05,3.451375e-07,4.860612e-07,-3.9915915e-07,1.3515583e-07,-2.3993425e-07,7.6575884e-07
image-001888.png,2.012941,29.723537,30.667988,146.3229,-70.096985,-63.527554,36.905834,-0.22674477,0.16239558,-0.15824062,0.0015094912,-0.0014281604,-0.0005447205,0.0018750508,-2.3710172e-06,-1.0898724e-05,2.6517482e-05,-4.965806e-06,-2.8820617e-05,1.13299905e-07,1.2629343e-07,-7.637567e-08,-6.298259e-07,3.6453312e-07,5.079528e-07
image-006783.png,3.2533994,1.917572,94.29425,-82.60529,99.581894,66.96119,-30.385984,-0.24827053,0.10444684,-0.22520626,-0.004639817,-0.0019950971,0.0010018745,-0.0029971045,-7.608949e-05,-5.909182e-05,-7.570955e-05,1.1801397e-05,-5.2237996e-05,-4.3950445e-06,-1.469596e-06,-1.0138994e-06,-2.6114485e-06,1.4902709e-07,-1.1214203e-06
image-008010.png,1.7974145,14.202433,54.412132,41.308838,175.59914,-28.046198,-125.28681,-0.21675333,-0.18410091,0.11440092,0.00022934827,0.0015525384,0.0011057786,0.0010966547,-6.1528335e-06,1.1361686e-05,-3.9564866e-06,9.123025e-06,-1.5447797e-05,3.0759637e-08,1.4486945e-07,-7.451972e-08,-1.2522784e-07,-2.7731338e-07,-7.937064e-08
image-004079.png,3.5664196,30.875408,35.885437,36.180496,173.45557,-8.508817,-73.88463,-0.34713078,-0.30272993,0.16986024,-0.0034683894,0.003978609,0.0010150024,0.0031496398,-3.809532e-05,2.9595229e-05,6.3716616e-05,4.6975707e-05,-9.661801e-06,2.7540113e-06,4.612289e-07,2.5651166e-06,-1.4529763e-06,-4.39874e-08,-1.2713839e-06
image-009278.png,3.6164103,28.949442,83.3343,107.870926,-90.92001,-61.07077,85.237564,-0.34164745,-0.09006006,-0.32949287,0.0023039219,-0.003088699,0.0035690689,0.0014482983,-2.1001058e-05,1.191975e-05,4.9633763e-05,-6.271418e-05,3.5366138e-05,4.9554836e-07,-6.4980134e-07,-9.75418e-07,-5.1113534e-07,3.1754286e-07,-1.8875958e-06
image-008878.png,2.547856,32.608322,125.22863,46.91329,183.72504,-5.0698304,-96.24082,-0.23029846,-0.22662218,0.0186791,0.00011485738,0.001840362,0.00020630201,0.0017882433,-6.5921186e-06,1.743697e-05,-1.7966094e-06,2.305061e-05,-3.1066863e-06,2.0492235e-09,1.7914084e-07,-3.6012153e-08,-2.5881303e-07,-5.9464085e-08,-4.1514954e-07
image-005326.png,3.8084831,28.401411,8.3583145,-74.73157,147.15883,42.72215,-118.42532,-0.3344108,-0.210427,-0.25936103,-0.0006338123,0.0031282804,-0.0029418094,0.0009771131,-1.7656637e-05,2.7180353e-05,1.3271005e-05,-2.969808e-06,4.525653e-05,-1.1500738e-07,5.451661e-07,3.0291432e-07,-3.0988036e-07,8.184125e-07,4.1616315e-07
image-007576.png,3.0503507,21.090496,104.81863,30.931408,-123.15009,-22.889898,76.92962,-0.2783056,-0.25177914,-0.11747273,0.0011541408,-0.003454487,0.002302853,-0.0027840696,-2.2176464e-05,4.5382414e-05,3.105476e-05,4.5234112e-05,6.1305574e-05,2.9456163e-07,-9.1797506e-07,-9.853375e-07,8.6720604e-07,-2.0641276e-06,8.6744063e-07
image-005765.png,1.270729,37.072853,85.595276,-32.610645,209.07332,8.51128,-136.1235,-0.24989466,-0.2459165,-0.03553285,-0.000107543834,0.0017114057,-0.00037078798,0.0016541446,-6.028681e-06,1.2806912e-05,1.8152439e-06,1.773994e-05,5.619434e-06,-1.1281032e-08,1.3868578e-07,3.453985e-08,-1.4905099e-07,1.1087317e-07,-2.616109e-07
