index,filename,model,einsteinradius,ellipseratio,orientation,lens,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
24,image-000024.png,Raytrace,40.5590,0.8114,61.0512,SIE,SersicSphere,4.0587,49.8573,19.8516,35.9297,108.0887,4.5819,53.2339,2.6166,3.1026
25,image-000025.png,Raytrace,22.3414,0.1367,16.3182,SIE,SersicSphere,12.2397,234.5619,29.2347,7.5394,154.1585,4.9380,49.3379,-7.0969,-9.9722
26,image-000026.png,Raytrace,11.7268,0.2473,30.9516,SIE,SersicSphere,12.0085,331.9092,28.1945,14.1951,103.5260,4.0635,45.4704,10.5940,-5.6545
27,image-000027.png,Raytrace,16.1278,0.1374,151.9450,SIE,SersicSphere,8.5611,124.0972,43.3847,27.4760,74.6368,1.7196,20.6038,-4.7994,7.0894
28,image-000028.png,Raytrace,52.4546,0.7454,138.6446,SIE,SersicSphere,16.6804,239.9590,24.7360,6.1054,18.3842,3.1851,57.1434,-8.3506,-14.4397
29,image-000029.png,Raytrace,6.4672,0.1261,104.8415,SIE,SersicSphere,5.3646,207.1215,26.1795,3.7410,163.1022,1.3656,45.3081,-4.7747,-2.4456
30,image-000030.png,Raytrace,24.4183,0.8096,150.9719,SIE,SersicSphere,27.5274,292.8027,9.8471,11.7140,81.0040,3.9062,49.6559,10.6685,-25.3760
31,image-000031.png,Raytrace,36.9132,0.3287,130.9464,SIE,SersicSphere,30.6472,167.3139,41.9278,33.9696,133.0547,2.1357,48.6793,-29.8990,6.7304
32,image-000032.png,Raytrace,44.1654,0.5398,51.6184,SIE,SersicSphere,46.9100,273.5546,38.3963,28.3710,169.9756,3.0584,32.5599,2.9084,-46.8198
33,image-000033.png,Raytrace,62.4165,0.5291,72.2060,SIE,SersicSphere,46.1054,312.1071,41.7725,26.1647,141.4802,2.3964,73.2834,30.9145,-34.2053
34,image-000034.png,Raytrace,29.3400,0.8130,46.4933,SIE,SersicSphere,22.8382,145.8152,16.6453,37.9380,18.9953,2.0907,26.8391,-18.8925,12.8320
35,image-000035.png,Raytrace,49.4744,0.6870,169.0388,SIE,SersicSphere,23.4654,350.2370,10.5561,16.8170,3.8834,2.5746,42.4170,23.1256,-3.9791
36,image-000036.png,Raytrace,21.9473,0.3059,93.5487,SIE,SersicSphere,25.5466,107.2038,29.6112,22.3250,160.3161,2.4611,78.9032,-7.5559,24.4036
37,image-000037.png,Raytrace,23.5617,0.6876,41.7288,SIE,SersicSphere,12.5632,178.5958,40.9879,4.0298,53.6479,1.0322,35.0610,-12.5595,0.3079
38,image-000038.png,Raytrace,14.0512,0.4154,44.8904,SIE,SersicSphere,3.8190,1.6280,21.8034,17.0584,20.1138,2.5195,57.4634,3.8175,0.1085
39,image-000039.png,Raytrace,12.4904,0.8075,151.9439,SIE,SersicSphere,1.9993,149.2301,23.0293,37.4995,31.1370,4.6567,50.7971,-1.7179,1.0229
40,image-000040.png,Raytrace,50.0216,0.6045,91.6898,SIE,SersicSphere,52.0110,201.9109,7.9718,4.5265,13.7353,3.4018,74.4289,-48.2540,-19.4087
41,image-000041.png,Raytrace,39.9950,0.2930,167.6385,SIE,SersicSphere,15.3791,195.4917,26.7107,27.0027,109.9672,2.2044,62.5141,-14.8204,-4.1077
42,image-000042.png,Raytrace,66.7827,0.6173,53.7778,SIE,SersicSphere,30.5840,193.5328,21.7333,3.5092,12.4775,3.7177,29.2035,-29.7348,-7.1567
43,image-000043.png,Raytrace,70.3414,0.4812,166.9500,SIE,SersicSphere,81.3750,90.9141,8.7695,38.5920,155.3353,1.5309,66.5482,-1.2982,81.3646
44,image-000044.png,Raytrace,42.8937,0.6393,65.3206,SIE,SersicSphere,1.0736,165.8173,26.1215,28.3934,67.1009,3.7937,54.8207,-1.0409,0.2631
45,image-000045.png,Raytrace,16.6829,0.1189,115.3714,SIE,SersicSphere,10.9444,154.0140,14.0757,9.4535,143.8988,3.1862,51.9100,-9.8379,4.7953
46,image-000046.png,Raytrace,64.3332,0.8134,86.5271,SIE,SersicSphere,62.0428,350.7541,30.0320,33.2937,157.4391,1.3645,43.8840,61.2367,-9.9685
47,image-000047.png,Raytrace,52.6419,0.7614,15.1481,SIE,SersicSphere,23.6647,93.9527,30.5043,35.8105,100.7469,1.3673,79.3189,-1.6313,23.6084
48,image-000048.png,Raytrace,32.0745,0.5724,56.1871,SIE,SersicSphere,6.5959,226.5917,18.2991,15.0949,165.0072,4.8802,78.6151,-4.5326,-4.7917
49,image-000049.png,Raytrace,4.7064,0.6045,166.0247,SIE,SersicSphere,1.9085,348.7613,45.2347,2.1931,18.6870,4.4513,52.3338,1.8719,-0.3720
50,image-000050.png,Raytrace,49.5636,0.7428,8.7026,SIE,SersicSphere,23.7746,243.8345,23.9610,35.0050,141.1125,2.3525,73.7782,-10.4838,-21.3383
51,image-000051.png,Raytrace,37.5085,0.8620,3.3009,SIE,SersicSphere,4.5223,199.4101,16.8885,6.7567,139.7658,2.1241,32.1132,-4.2653,-1.5029
52,image-000052.png,Raytrace,55.9957,0.6891,54.3728,SIE,SersicSphere,11.3664,312.5176,18.3262,32.3921,30.8680,3.1593,27.6467,7.6816,-8.3778
53,image-000053.png,Raytrace,58.7922,0.4858,11.3511,SIE,SersicSphere,46.5699,191.7418,24.3712,1.8216,158.9542,1.4228,27.5785,-45.5954,-9.4770
54,image-000054.png,Raytrace,18.9126,0.3343,74.6081,SIE,SersicSphere,12.7045,208.4522,26.7224,33.1067,108.9374,2.6958,32.0560,-11.1699,-6.0527
55,image-000055.png,Raytrace,10.9546,0.1026,148.5530,SIE,SersicSphere,8.6099,335.7802,30.3571,31.7761,124.0155,3.6131,33.2717,7.8521,-3.5321
56,image-000056.png,Raytrace,6.0500,0.1719,125.1485,SIE,SersicSphere,7.1119,164.1107,22.5438,11.5262,18.8156,3.0435,22.4286,-6.8402,1.9471
57,image-000057.png,Raytrace,11.5483,0.3620,100.9223,SIE,SersicSphere,4.3570,105.9809,47.2781,7.4916,142.5760,1.7166,32.2239,-1.1996,4.1886
58,image-000058.png,Raytrace,52.7981,0.1196,72.6733,SIE,SersicSphere,51.8464,303.0400,14.0267,36.2683,18.1954,2.6525,79.2288,28.2679,-43.4623
59,image-000059.png,Raytrace,27.4945,0.5360,43.3516,SIE,SersicSphere,24.4355,348.6485,28.9776,38.7983,147.3281,4.9454,74.8687,23.9575,-4.8096
60,image-000060.png,Raytrace,10.6133,0.5591,121.2198,SIE,SersicSphere,6.8292,341.2846,6.3185,28.4796,101.5344,3.1698,76.6547,6.4681,-2.1913
61,image-000061.png,Raytrace,32.6946,0.2899,160.7745,SIE,SersicSphere,26.9869,26.6354,9.7697,5.3465,62.8174,2.1463,73.9044,24.1230,12.0985
62,image-000062.png,Raytrace,56.5648,0.3039,85.3176,SIE,SersicSphere,26.0353,63.9938,40.9607,39.8475,92.0006,1.3523,34.8639,11.4156,23.3991
63,image-000063.png,Raytrace,7.3438,0.6616,148.3285,SIE,SersicSphere,6.8206,55.1514,10.2481,11.1810,84.7557,2.1045,21.9931,3.8974,5.5974
64,image-000064.png,Raytrace,42.0938,0.5921,175.0969,SIE,SersicSphere,4.4530,169.4437,34.2264,15.6143,136.6247,2.8925,76.6714,-4.3776,0.8158
65,image-000065.png,Raytrace,57.1825,0.4099,12.2566,SIE,SersicSphere,61.0602,146.9276,49.5544,3.5787,42.5130,2.6825,38.0917,-51.1673,33.3205
66,image-000066.png,Raytrace,50.9472,0.2857,162.4196,SIE,SersicSphere,59.1368,88.7627,32.2116,23.5243,139.9887,1.3161,68.3219,1.2770,59.1231
67,image-000067.png,Raytrace,23.4036,0.2879,139.6520,SIE,SersicSphere,26.0204,168.9005,40.5573,29.0427,47.1487,3.5308,57.0447,-25.5337,5.0093
68,image-000068.png,Raytrace,13.7015,0.7782,143.1643,SIE,SersicSphere,11.6185,128.3838,27.3201,25.9726,64.6774,4.5424,48.7402,-7.2142,9.1074
69,image-000069.png,Raytrace,72.4205,0.6482,29.4053,SIE,SersicSphere,28.0574,300.7420,36.1718,21.1487,90.5375,1.2458,34.6336,14.3422,-24.1147
70,image-000070.png,Raytrace,52.8018,0.6326,126.8879,SIE,SersicSphere,26.9505,218.8989,17.7087,4.7122,126.4449,1.6071,34.9153,-20.9744,-16.9235
71,image-000071.png,Raytrace,43.7726,0.6257,24.5512,SIE,SersicSphere,44.3983,253.8141,25.8216,3.6755,19.4325,1.8884,21.6184,-12.3762,-42.6384
72,image-000072.png,Raytrace,36.1020,0.1815,94.0252,SIE,SersicSphere,25.3198,242.4112,14.9261,27.7447,112.0189,4.4910,50.5075,-11.7262,-22.4408
73,image-000073.png,Raytrace,45.3125,0.1816,178.2416,SIE,SersicSphere,46.8808,153.7621,33.7002,34.9690,113.0162,2.4450,77.3653,-42.0505,20.7260
74,image-000074.png,Raytrace,51.5618,0.1350,168.4992,SIE,SersicSphere,30.3153,167.1364,40.1670,38.0138,59.5235,4.3935,75.2999,-29.5544,6.7491
75,image-000075.png,Raytrace,21.7875,0.4173,50.7819,SIE,SersicSphere,18.2979,347.3917,6.2874,15.1065,73.9052,4.0750,56.4844,17.8567,-3.9941
76,image-000076.png,Raytrace,7.2815,0.3728,68.9788,SIE,SersicSphere,1.8310,22.4183,23.0329,10.6532,132.7481,2.9788,35.5449,1.6926,0.6983
77,image-000077.png,Raytrace,6.9435,0.3421,56.0083,SIE,SersicSphere,4.6333,5.8580,36.6189,18.2170,53.6874,2.0871,54.1298,4.6091,0.4729
78,image-000078.png,Raytrace,45.5436,0.2811,105.0124,SIE,SersicSphere,3.5782,25.3911,32.8120,35.3262,152.2579,4.8958,42.0089,3.2325,1.5343
79,image-000079.png,Raytrace,38.9284,0.8735,162.4923,SIE,SersicSphere,4.5185,315.9354,29.7608,13.7338,11.5364,2.1142,45.3690,3.2468,-3.1425
80,image-000080.png,Raytrace,44.5785,0.6123,7.5070,SIE,SersicSphere,46.5709,12.5415,29.0360,13.6994,23.3665,2.2982,44.9938,45.4597,10.1127
81,image-000081.png,Raytrace,36.2444,0.6494,28.3644,SIE,SersicSphere,36.3811,143.6658,15.5618,38.5947,60.7737,3.7032,21.7657,-29.3077,21.5556
82,image-000082.png,Raytrace,4.4122,0.6571,63.9042,SIE,SersicSphere,1.0385,181.6932,44.8595,20.3785,126.3788,4.8650,39.8232,-1.0380,-0.0307
83,image-000083.png,Raytrace,58.5445,0.4357,96.7534,SIE,SersicSphere,26.7701,124.0007,29.8758,25.2637,178.5842,3.3848,76.6230,-14.9700,22.1933
84,image-000084.png,Raytrace,56.7055,0.6543,55.7212,SIE,SersicSphere,32.4874,171.2232,15.7770,32.6168,133.7704,3.8595,45.1535,-32.1070,4.9571
85,image-000085.png,Raytrace,64.4887,0.1240,134.4126,SIE,SersicSphere,54.3937,245.1387,22.6653,28.7785,50.0658,3.3922,29.8105,-22.8684,-49.3530
86,image-000086.png,Raytrace,39.8436,0.4166,50.9511,SIE,SersicSphere,8.2995,32.3373,8.7458,13.7612,31.2493,4.4802,65.9207,7.0124,4.4394
87,image-000087.png,Raytrace,45.8000,0.3596,143.0110,SIE,SersicSphere,13.8580,12.4595,11.4207,11.0691,98.8976,4.2412,57.9284,13.5316,2.9899
88,image-000088.png,Raytrace,24.1333,0.1310,70.1533,SIE,SersicSphere,9.4490,131.5374,45.9964,17.0474,46.7922,4.9462,74.2705,-6.2657,7.0728
89,image-000089.png,Raytrace,51.2328,0.5764,121.7540,SIE,SersicSphere,18.5661,327.0280,22.5330,32.7500,29.4478,4.7029,69.8666,15.5758,-10.1042
90,image-000090.png,Raytrace,41.3127,0.3080,102.5678,SIE,SersicSphere,8.1033,307.4840,10.2111,37.5563,59.8229,1.2196,79.1078,4.9312,-6.4302
91,image-000091.png,Raytrace,73.4454,0.2332,176.2847,SIE,SersicSphere,3.7185,85.0551,8.6480,33.0111,104.3464,3.2426,37.7738,0.3205,3.7046
92,image-000092.png,Raytrace,66.5936,0.7971,82.5030,SIE,SersicSphere,70.8207,328.9798,42.9610,18.0687,93.7471,2.3644,59.7548,60.6923,-36.4968
93,image-000093.png,Raytrace,44.2327,0.7456,67.5398,SIE,SersicSphere,16.8464,148.3647,6.8561,30.6143,3.6323,2.5804,58.5939,-14.3431,8.8361
94,image-000094.png,Raytrace,42.9411,0.8292,91.0107,SIE,SersicSphere,38.0565,234.3501,40.3898,38.9741,177.0819,2.1146,75.7997,-22.1806,-30.9245
95,image-000095.png,Raytrace,9.9001,0.6704,50.6698,SIE,SersicSphere,6.5622,157.9877,12.3111,26.9510,145.2798,2.3532,75.0253,-6.0839,2.4596
96,image-000096.png,Raytrace,40.3965,0.4419,146.9530,SIE,SersicSphere,37.9967,210.4272,9.9743,19.8131,21.9565,2.0927,66.8614,-32.7636,-19.2432
97,image-000097.png,Raytrace,33.4600,0.3531,141.0290,SIE,SersicSphere,21.5963,30.5754,12.2976,37.3140,62.5441,4.1103,47.4713,18.5935,10.9854
98,image-000098.png,Raytrace,8.5793,0.3665,17.1982,SIE,SersicSphere,6.0573,17.0550,30.2198,37.5860,37.3515,1.2696,27.2003,5.7909,1.7765
99,image-000099.png,Raytrace,33.3064,0.5795,134.6467,SIE,SersicSphere,10.7782,27.2850,23.9988,9.4715,59.3278,2.0787,54.4962,9.5790,4.9409
100,image-000100.png,Raytrace,52.6422,0.7104,154.0845,SIE,SersicSphere,29.3871,256.6891,44.5304,19.8961,18.0694,1.4566,20.8183,-6.7659,-28.5976
101,image-000101.png,Raytrace,26.5284,0.1673,43.6762,SIE,SersicSphere,4.9161,321.6762,21.3150,32.8112,168.9558,2.3456,40.1920,3.8568,-3.0485
102,image-000102.png,Raytrace,7.5259,0.3121,18.0080,SIE,SersicSphere,2.4266,248.6001,11.4394,11.8759,109.8752,1.4512,46.6320,-0.8854,-2.2593
103,image-000103.png,Raytrace,31.5072,0.1255,127.5879,SIE,SersicSphere,36.4206,183.0369,43.4091,16.7978,100.0180,1.8129,52.9390,-36.3695,-1.9296
104,image-000104.png,Raytrace,58.0879,0.8643,150.2290,SIE,SersicSphere,27.3316,132.9766,42.7210,26.2430,67.0742,3.0637,48.1371,-18.6320,19.9967
105,image-000105.png,Raytrace,27.5554,0.3711,14.4700,SIE,SersicSphere,26.4271,116.8410,40.9645,39.7049,53.2982,4.8250,79.2385,-11.9323,23.5799
106,image-000106.png,Raytrace,13.2422,0.2627,169.4441,SIE,SersicSphere,4.0817,311.4433,38.9758,34.8056,33.9177,2.2957,22.7407,2.7016,-3.0597
107,image-000107.png,Raytrace,62.2991,0.4002,1.8070,SIE,SersicSphere,56.8103,74.7988,45.3596,21.2051,84.9037,3.5664,53.1823,14.8961,54.8226
108,image-000108.png,Raytrace,32.4057,0.2000,53.2801,SIE,SersicSphere,9.0660,53.2133,8.5837,1.8666,130.4799,2.2691,77.6796,5.4290,7.2607
109,image-000109.png,Raytrace,59.7102,0.4087,154.4523,SIE,SersicSphere,36.4276,357.0944,13.2378,8.7400,133.7484,3.6716,43.4377,36.3808,-1.8465
110,image-000110.png,Raytrace,21.8256,0.4890,169.2252,SIE,SersicSphere,3.5123,11.3653,49.7468,10.0134,57.2159,2.9329,33.8379,3.4434,0.6921
111,image-000111.png,Raytrace,23.4914,0.1963,124.2322,SIE,SersicSphere,1.5474,38.9923,32.9544,37.9679,120.5307,2.3478,77.8215,1.2027,0.9737
112,image-000112.png,Raytrace,59.4511,0.2581,65.7145,SIE,SersicSphere,20.8710,269.0381,22.0777,17.7832,123.2442,2.5017,74.8656,-0.3504,-20.8681
113,image-000113.png,Raytrace,68.9920,0.5035,178.4024,SIE,SersicSphere,50.7668,49.5188,32.7175,36.2808,167.4128,2.3922,37.3492,32.9578,38.6142
114,image-000114.png,Raytrace,35.6168,0.1247,9.9607,SIE,SersicSphere,26.5657,96.6241,21.5449,35.5120,82.3973,3.0979,54.5839,-3.0645,26.3884
115,image-000115.png,Raytrace,74.0459,0.4641,118.7727,SIE,SersicSphere,51.9965,133.4397,25.4528,11.3667,34.7294,4.6316,78.4826,-35.7524,37.7546
116,image-000116.png,Raytrace,33.3750,0.6311,156.1500,SIE,SersicSphere,25.4099,227.2545,23.7762,2.8008,168.9198,1.1022,31.0337,-17.2468,-18.6604
117,image-000117.png,Raytrace,38.0820,0.2387,107.4200,SIE,SersicSphere,24.3261,144.1973,38.5127,35.9175,28.1997,3.9376,42.4926,-19.7293,14.2307
118,image-000118.png,Raytrace,20.6152,0.6438,93.3736,SIE,SersicSphere,11.5802,344.2822,38.9572,6.4539,149.2885,4.1325,23.0075,11.1472,-3.1371
119,image-000119.png,Raytrace,35.5105,0.7675,158.8030,SIE,SersicSphere,9.3213,169.4774,28.0134,10.2102,59.1842,4.5866,79.3453,-9.1645,1.7023
120,image-000120.png,Raytrace,29.2535,0.5725,7.1662,SIE,SersicSphere,34.7543,102.9838,22.8480,19.8917,116.3846,4.7398,58.5236,-7.8084,33.8658
121,image-000121.png,Raytrace,66.0296,0.3296,60.9129,SIE,SersicSphere,33.8923,286.2796,22.7380,11.0136,169.3023,4.0458,20.5800,9.5009,-32.5334
122,image-000122.png,Raytrace,11.4546,0.1657,39.0134,SIE,SersicSphere,12.4333,183.9602,15.6735,32.0046,4.5650,4.1597,28.9694,-12.4036,-0.8587
123,image-000123.png,Raytrace,25.3723,0.3907,170.6342,SIE,SersicSphere,7.6001,215.2206,12.8306,26.9066,154.2932,2.0562,69.8935,-6.2088,-4.3832
124,image-000124.png,Raytrace,30.9716,0.7553,123.8740,SIE,SersicSphere,16.7075,46.2220,11.0210,4.6231,148.6280,3.7826,28.1161,11.5594,12.0633
125,image-000125.png,Raytrace,35.7882,0.7346,99.9523,SIE,SersicSphere,27.3606,260.3942,25.8112,26.0601,27.9899,3.8004,27.5794,-4.5656,-26.9769
126,image-000126.png,Raytrace,19.2242,0.1108,12.4673,SIE,SersicSphere,13.6280,73.4873,45.8101,35.8060,37.8614,1.0497,33.1885,3.8735,13.0660
127,image-000127.png,Raytrace,31.4803,0.3564,174.9883,SIE,SersicSphere,31.8605,9.5186,21.2162,8.2146,177.2441,1.7828,27.9372,31.4218,5.2687
128,image-000128.png,Raytrace,46.1911,0.6039,25.4541,SIE,SersicSphere,10.0832,105.2095,26.7382,12.6292,48.5811,1.8607,42.9254,-2.6453,9.7300
129,image-000129.png,Raytrace,17.3766,0.8100,148.6939,SIE,SersicSphere,7.3401,45.0107,16.6499,1.0923,126.5905,1.4768,21.1679,5.1893,5.1912
130,image-000130.png,Raytrace,32.5273,0.7938,157.6444,SIE,SersicSphere,25.2906,240.9273,21.6138,33.1809,126.1679,3.3906,40.0486,-12.2892,-22.1041
131,image-000131.png,Raytrace,26.8495,0.1768,15.8228,SIE,SersicSphere,25.0182,20.0566,40.9126,2.2367,56.1442,1.5102,75.4664,23.5009,8.5799
132,image-000132.png,Raytrace,33.4254,0.6638,19.8331,SIE,SersicSphere,19.3287,339.5331,33.8486,27.7166,78.2268,4.2556,32.9635,18.1085,-6.7586
133,image-000133.png,Raytrace,20.4734,0.6110,26.4942,SIE,SersicSphere,7.3955,44.8971,39.1006,18.3840,149.4717,3.9609,69.9111,5.2388,5.2200
134,image-000134.png,Raytrace,22.9840,0.5710,30.6260,SIE,SersicSphere,6.1908,230.5929,7.6404,13.8720,162.6594,2.5393,59.9023,-3.9301,-4.7833
135,image-000135.png,Raytrace,54.9181,0.4870,48.6042,SIE,SersicSphere,61.0787,132.4597,5.7040,25.9762,104.5118,2.2683,52.6081,-41.2324,45.0609
136,image-000136.png,Raytrace,35.3305,0.2739,98.0950,SIE,SersicSphere,8.2156,51.2018,16.3168,25.7377,116.8798,4.0037,47.2295,5.1477,6.4029
137,image-000137.png,Raytrace,23.3803,0.3953,125.8335,SIE,SersicSphere,17.4418,23.6917,22.1326,27.3929,96.4300,3.4508,55.0792,15.9718,7.0084
138,image-000138.png,Raytrace,15.4360,0.7695,5.1594,SIE,SersicSphere,13.4218,116.2527,16.7365,24.7651,129.4522,1.5443,63.0839,-5.9369,12.0374
139,image-000139.png,Raytrace,43.0215,0.7252,22.4796,SIE,SersicSphere,35.5244,110.8386,27.1656,34.7435,2.5008,1.1626,54.7975,-12.6373,33.2006
140,image-000140.png,Raytrace,42.4234,0.1353,171.3473,SIE,SersicSphere,12.3279,105.9057,22.3451,22.5155,172.6696,3.6289,65.1573,-3.3785,11.8559
141,image-000141.png,Raytrace,43.3807,0.6703,162.7018,SIE,SersicSphere,35.7304,219.6333,26.6086,15.8003,50.8012,3.7846,71.6126,-27.5175,-22.7914
142,image-000142.png,Raytrace,3.4551,0.8935,1.2404,SIE,SersicSphere,1.2049,206.5756,31.3224,25.7418,29.5864,3.7057,44.4655,-1.0776,-0.5390
143,image-000143.png,Raytrace,17.6588,0.8521,149.4267,SIE,SersicSphere,5.3519,180.3408,34.8903,33.3798,148.9970,4.8953,51.6044,-5.3519,-0.0318
144,image-000144.png,Raytrace,8.3572,0.6088,43.2916,SIE,SersicSphere,3.8703,0.2734,15.3014,23.5572,112.0780,2.1584,64.0540,3.8702,0.0185
145,image-000145.png,Raytrace,28.6223,0.2725,132.1855,SIE,SersicSphere,29.9411,40.1526,39.9019,21.1384,107.3193,4.2802,62.7932,22.8849,19.3068
146,image-000146.png,Raytrace,32.5760,0.8160,34.3443,SIE,SersicSphere,7.1028,255.1722,17.5656,19.4539,33.4982,4.7462,63.9150,-1.8177,-6.8663
147,image-000147.png,Raytrace,66.2560,0.2899,156.6252,SIE,SersicSphere,5.6230,268.4044,34.6100,26.3943,66.7047,3.7802,26.1742,-0.1566,-5.6208
148,image-000148.png,Raytrace,38.8373,0.1297,124.2046,SIE,SersicSphere,22.1649,209.5359,7.9778,31.9939,20.0528,4.2602,62.1848,-19.2845,-10.9266
149,image-000149.png,Raytrace,49.7382,0.2834,123.2413,SIE,SersicSphere,16.9166,105.4699,37.6982,11.1295,153.2657,1.0245,44.8546,-4.5122,16.3037
150,image-000150.png,Raytrace,13.9281,0.8242,6.0114,SIE,SersicSphere,5.4805,123.3281,42.3764,3.6353,90.7999,2.3402,77.4399,-3.0112,4.5792
151,image-000151.png,Raytrace,53.6864,0.3460,20.9210,SIE,SersicSphere,47.9099,126.0846,27.6577,37.0335,32.4874,4.9899,38.9294,-28.2179,38.7183
152,image-000152.png,Raytrace,34.1307,0.5913,145.2854,SIE,SersicSphere,23.3178,17.8821,14.8797,30.7740,36.1957,2.3909,55.0477,22.1913,7.1599
153,image-000153.png,Raytrace,48.7734,0.6221,159.3152,SIE,SersicSphere,31.0312,21.4981,18.9732,35.2409,97.5021,1.7372,65.8514,28.8723,11.3720
154,image-000154.png,Raytrace,17.6301,0.8289,126.9566,SIE,SersicSphere,19.3534,206.7268,16.7338,22.2682,61.9647,1.2222,74.5269,-17.2857,-8.7039
155,image-000155.png,Raytrace,56.4372,0.4101,58.4785,SIE,SersicSphere,27.0107,336.2853,8.0736,1.6940,150.9725,4.0361,66.0512,24.7299,-10.8632
156,image-000156.png,Raytrace,70.7061,0.8182,20.0214,SIE,SersicSphere,3.0963,88.4073,47.5466,30.5075,160.9000,3.6301,67.7052,0.0861,3.0951
157,image-000157.png,Raytrace,20.3717,0.2587,107.6707,SIE,SersicSphere,20.4972,92.9600,41.6597,14.4466,64.9422,1.0086,71.7748,-1.0584,20.4699
158,image-000158.png,Raytrace,43.2491,0.7789,113.7132,SIE,SersicSphere,16.0521,247.5799,11.6429,30.3498,12.5717,1.2098,59.3767,-6.1222,-14.8387
159,image-000159.png,Raytrace,39.1966,0.5674,54.5610,SIE,SersicSphere,16.4921,189.2236,46.0424,10.0556,62.2823,2.8759,74.0643,-16.2789,-2.6435
