index,filename,model,cluster,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
2489,image-002489.png,Raytrace,SIE/-14.537980879019257/30.968454890032522/52.16265479991726/0.3460375125092796/83.64722828086362;SIE/-5.589594077100825/2.1035915265624596/47.05365075311798/0.7995223861160823/62.34688118732012,SersicSphere,42.5013,0.5194,2.3168,18.3595,10.3232,4.1209,49.5134,21.0976,36.8952
2490,image-002490.png,Raytrace,SIE/31.66085997967948/7.747646473194828/46.07482374292487/0.6221999270848689/63.22436438602096;SIE/29.06200906413704/18.12344179958709/28.548403507633445/0.26153369114195596/27.597021148691397,SersicSphere,54.1270,3.0055,1.9738,12.5434,131.1323,3.0930,22.9805,7.3424,-53.6267
2491,image-002491.png,Raytrace,SIE/-10.022868816253872/-5.136800079276929/64.79457004845938/0.11502888107904141/132.71387825714828;SIE/-57.80105793297025/3.677636692877861/64.09044989628616/0.5740193682109554/36.79183065845568,SersicSphere,83.6812,-2.9521,2.7309,34.2936,65.6038,2.4885,99.0033,-15.7650,-82.1828
2492,image-002492.png,Raytrace,SIE/-9.409304299749293/15.595419622094504/66.13318917863876/0.20140449021179815/51.02078944592534;SIE/-77.12364204063707/26.017771089381753/74.88815390657876/0.5206259402390362/153.74902281025132,SersicSphere,91.4536,-0.4289,2.6721,38.3393,139.5782,4.0308,34.3231,-38.0305,83.1711
2493,image-002493.png,Raytrace,SIE/8.924120523835079/-1.6638997250191718/56.84950942912801/0.7131140927953763/165.15193695353935;SIE/20.604231127775364/16.896285550703237/42.58531885929869/0.37983676954023693/57.45031901157838,SersicSphere,105.5517,-0.7256,1.4281,10.8489,158.2867,2.8246,55.3744,-70.0447,78.9613
2494,image-002494.png,Raytrace,SIE/31.982693558442662/36.63365286249601/67.51315272311427/0.5067115098185359/41.92777370911397;SIE/-14.438445008832945/-29.27843741502427/62.582147995590866/0.16194573508952362/83.548516454363,SersicSphere,99.9680,-0.2631,1.1993,1.4978,123.6829,3.2984,50.9295,-26.0020,96.5272
2495,image-002495.png,Raytrace,SIE/1.5458409671054312/-0.09231530312213643/38.73166849326228/0.43180881547443073/174.19448111423094;SIE/2.583163180011449/5.920544267497528/21.394847506511415/0.6334962389747311/128.30613300258676,SersicSphere,34.7379,-0.4962,3.1510,38.8385,70.8652,3.3821,61.9129,-16.5368,30.5492
2496,image-002496.png,Raytrace,SIE/7.530129575081885/20.51633137849668/32.021152229001544/0.5122415616419611/109.33058831111052;SIE/13.675237734074962/-1.289340890465744/43.871401651972604/0.482399371827511/152.9652188416561,SersicSphere,37.5654,-1.0406,3.0070,8.5190,28.7792,1.4325,66.5318,-32.4085,18.9959
2497,image-002497.png,Raytrace,SIE/-12.520961187900507/-37.87044011903544/38.1285912807177/0.6214427431241979/117.41208875489532;SIE/-32.532773786863864/-28.243227241769027/46.56844671166961/0.10529051433508192/51.66874929130376,SersicSphere,74.6819,-2.9891,3.6905,17.1993,103.9690,3.1867,98.4813,-11.3459,-73.8150
2498,image-002498.png,Raytrace,SIE/-35.94038572421768/-23.023348740472276/48.94956426294975/0.45176738128685934/41.5396188827396;SIE/7.005099531798786/10.38558621909613/33.327586149618604/0.571101923316942/28.038992542142424,SersicSphere,88.1858,-0.9491,3.7110,30.8876,44.5733,2.9325,75.1915,-71.6856,51.3606
2499,image-002499.png,Raytrace,SIE/-7.496995136556768/-11.26203052211051/57.16368669698476/0.324750747360777/168.21506341487833;SIE/-37.345682924856106/5.914937783471582/69.33353861183264/0.7134381137706552/83.42420426211194,SersicSphere,117.0666,2.2476,1.3817,32.8070,110.5816,3.0519,92.0341,91.2638,-73.3178
2500,image-002500.png,Raytrace,SIE/5.838694211496355/-4.895485859804076/23.008024777474567/0.5618674709843104/139.1289127197074;SIE/-2.9155951938310487/-3.172331426411837/28.379588701179507/0.3947833709558629/63.088881934560334,SersicSphere,95.4853,-1.4020,1.4896,19.9618,129.9334,1.5242,88.4298,-94.1286,16.0389
2501,image-002501.png,Raytrace,SIE/21.54181136196865/6.795492902262878/48.948453646709964/0.8143363945432187/41.898664223298724;SIE/-36.70845047723347/-50.70447179764933/59.801777552138134/0.6565447599967854/124.17760229623016,SersicSphere,64.2058,2.1497,1.6724,25.4587,26.5954,3.3257,93.2076,53.7427,-35.1298
2502,image-002502.png,Raytrace,SIE/7.733550199748673/-2.0657493903427513/74.93711977714545/0.6193878276630468/94.31630266924479;SIE/28.031460847470722/25.6304338381493/49.797255161103806/0.5396900133260815/16.04990678216448,SersicSphere,100.3977,1.7337,2.1866,27.0105,90.3966,1.8811,37.8570,99.0686,-16.2826
2503,image-002503.png,Raytrace,SIE/3.957642971587843/16.273546236856877/54.35548274268357/0.19241767406217278/26.139462760945023;SIE/0.8812656512076811/-7.452978022125349/51.45627269234551/0.8102373794199877/2.7230118275253523,SersicSphere,57.8719,0.3188,1.0883,18.4868,102.2147,1.6820,44.2329,18.1388,54.9559
2504,image-002504.png,Raytrace,SIE/21.722704949167337/27.667315041595767/70.46561281882968/0.3326080068811126/72.74750876235963;SIE/6.7603770865674955/-19.023704391411005/25.465768794305305/0.6931804994991019/78.51187206972456,SersicSphere,62.1698,-1.9013,1.3384,9.7498,166.8791,4.3580,98.8206,-58.8059,-20.1729
2505,image-002505.png,Raytrace,SIE/-4.417367959943919/0.2823061976139378/55.34946379416271/0.5463709825227298/51.167536255403135;SIE/-14.061621260117914/27.278181857425942/65.66778862889456/0.3724926740253286/30.630339828063633,SersicSphere,122.8735,-0.6708,3.9625,2.5266,134.9974,2.0652,39.2121,-76.3752,96.2534
2506,image-002506.png,Raytrace,SIE/-1.1281300574585933/35.55118874105162/30.454996985196665/0.8746169594542081/49.48451877709584;SIE/-3.3163891630527567/-3.250561341315041/59.9301709103953/0.8838160865413022/173.92004098276195,SersicSphere,73.8734,-2.7294,3.5655,3.9213,22.5643,1.9251,90.3017,-29.5944,-67.6865
2507,image-002507.png,Raytrace,SIE/46.29422841472816/-21.984370994752805/66.34902209455606/0.24460185627242206/166.90191687128186;SIE/-8.566607190153105/-13.125412158582261/43.17762146001827/0.1828725283766829/114.71994999492172,SersicSphere,96.3922,1.1806,3.7128,34.1410,166.4824,4.1339,75.7718,89.1466,36.6653
2508,image-002508.png,Raytrace,SIE/-5.51937425154218/57.348624829461194/59.9871550971156/0.5772524331155213/138.72789822549677;SIE/-7.3907206317819405/8.1504753437681/43.680308085775856/0.5422407681719453/4.358620454002649,SersicSphere,85.4285,-1.4210,2.3231,34.1149,38.1292,3.0509,30.9713,-84.4718,12.7491
2509,image-002509.png,Raytrace,SIE/-1.204700650505792/4.163292801127296/20.209413767304483/0.3192366450553621/147.62580574804605;SIE/8.494253983333298/-8.012671756059776/41.05693690292757/0.3847617317333166/8.310385169825917,SersicSphere,63.7201,-1.6186,2.8216,38.3177,116.5372,4.9802,49.8651,-63.6472,-3.0470
2510,image-002510.png,Raytrace,SIE/-3.7632920099848883/-4.6959201368308205/21.169774744940575/0.3749800241811204/113.68885464863429;SIE/12.557440174178176/8.596340619370954/42.96385566870133/0.21409982434598895/55.607939437601935,SersicSphere,120.7030,-0.6527,1.0302,38.7446,82.4028,1.8419,32.7745,-73.3108,95.8892
2511,image-002511.png,Raytrace,SIE/-0.5153602516249591/7.165110807222188/39.356273061944776/0.6508868501328149/87.03911012815404;SIE/-8.426348244731654/-68.75801148356948/64.85572578865373/0.4184600859552853/151.63331007419734,SersicSphere,94.1188,-2.1141,3.5728,18.4056,72.6241,2.6047,75.2599,-80.5652,-48.6580
2512,image-002512.png,Raytrace,SIE/-4.484023391534044/4.060654722671729/44.527286440822664/0.7674685894263663/112.86530401756006;SIE/-12.840153551524969/-66.91002282141562/66.75247918640011/0.8301343515607537/143.72116102953308,SersicSphere,112.6007,-0.6242,3.2833,15.5049,109.0140,1.5869,82.4428,-65.8118,91.3659
2513,image-002513.png,Raytrace,SIE/-9.548760825712842/-6.118826803173983/35.806317050619015/0.6661072059103588/114.29908501300714;SIE/23.130735303513255/8.727585644978946/42.514211673787386/0.5084021280267612/152.7660538860573,SersicSphere,77.0662,-1.4142,3.4583,10.7399,177.1248,1.4247,59.7029,-76.1227,12.0222
2514,image-002514.png,Raytrace,SIE/-17.800134518793513/0.3862096660756121/48.60331300240219/0.8404347671622371/18.12100798501214;SIE/1.0908602741534745/0.6315722067397249/31.401111661626956/0.43656306178443116/89.42764987737766,SersicSphere,76.0653,-2.2832,3.5932,32.0786,98.8777,1.1523,39.0871,-57.5635,-49.7230
2515,image-002515.png,Raytrace,SIE/27.8438832561797/-7.053931901701899/45.86813083665681/0.4957724074595006/166.76252120198984;SIE/16.18570443701794/-7.279741982842774/39.06132437480304/0.6588012406411857/90.33631725571634,SersicSphere,88.0153,-2.7237,2.0386,2.8340,144.9488,4.8214,24.0170,-35.7164,-80.4428
2516,image-002516.png,Raytrace,SIE/0.18295276664581733/-0.6316844408268254/24.770358505608804/0.649483474809871/10.971328910154522;SIE/6.41295338792334/-6.773833819764535/45.119849782192375/0.23961389398474672/108.87796235046696,SersicSphere,95.5533,-1.4086,1.2293,12.1035,26.0925,4.5996,43.2001,-94.2994,15.4294
2517,image-002517.png,Raytrace,SIE/-2.6740900833033985/7.016979106771066/21.731570722624895/0.11130370430475366/114.64564586248318;SIE/26.408232773128745/35.49254933471209/48.195774315224995/0.8805842425884527/55.115758090725116,SersicSphere,54.4130,-2.6878,1.6438,16.6065,172.4465,1.7821,95.1791,-23.8529,-48.9062
2518,image-002518.png,Raytrace,SIE/1.4231662312841626/-5.1372022220013065/59.05751804237344/0.6121312170242309/171.06269231308403;SIE/-13.825836173098958/-3.419722568040575/25.77483783749252/0.3623825030405389/135.27732305185003,SersicSphere,72.8581,-2.8565,2.6792,11.0354,101.3545,4.7111,47.6987,-20.4876,-69.9183
2519,image-002519.png,Raytrace,SIE/23.04500382875976/40.55300454370337/64.36019434296747/0.7483591437013263/1.6270496556155667;SIE/-10.60696981741226/-2.822811111302798/54.197650188369614/0.7481889005712578/34.090503363201194,SersicSphere,73.1792,-1.1013,2.2197,15.3426,116.4791,4.2292,33.7193,-65.2626,33.1058
2520,image-002520.png,Raytrace,SIE/14.379912764412852/-29.823092521320646/28.337831342230395/0.46180443568658625/96.96803136724569;SIE/-18.926266052790698/5.5258340429224955/39.23186073813811/0.30287570631593574/129.45130382453,SersicSphere,104.2453,-0.5761,2.1408,14.5547,68.9528,2.7390,63.6338,-56.7896,87.4186
2521,image-002521.png,Raytrace,SIE/8.378910283719717/4.6689925745419/65.4633776081598/0.46312914168542396/135.01636770924085;SIE/37.46179322790807/62.68665787373769/64.50747953527463/0.5347722005112703/79.2240518021415,SersicSphere,43.9951,-1.0145,1.9669,7.8470,80.9422,4.3925,55.3876,-37.3623,23.2299
2522,image-002522.png,Raytrace,SIE/25.462054925122725/-3.411023110823393/60.89276905674525/0.669395365368139/144.12973844023477;SIE/-18.99025212882862/2.741882484524988/33.227108631666326/0.4879640129031343/163.637646376271,SersicSphere,27.0962,3.1125,3.3173,5.5726,158.5517,2.4161,21.1369,0.7891,-27.0848
2523,image-002523.png,Raytrace,SIE/11.756993787913583/-44.17369064439049/44.01225572943153/0.24138522494910797/37.38519449242324;SIE/-11.001691945451883/-10.836689448461808/51.44575134168002/0.6199008217291847/123.19383170908813,SersicSphere,14.1275,1.9496,2.7554,10.8177,16.0436,1.5018,83.5137,13.1258,-5.2249
2524,image-002524.png,Raytrace,SIE/-23.292693392634725/-43.324415767335104/64.56800120044221/0.6401076082296284/124.4265385780091;SIE/-11.908865731692558/-18.1826623470746/50.83086098816169/0.21522454319937703/164.69383345876614,SersicSphere,83.2665,1.8173,1.7317,18.0663,21.5426,4.4369,61.1095,80.7492,-20.3195
2525,image-002525.png,Raytrace,SIE/26.818038577445787/1.5427089571922428/62.392854272504934/0.6106401351479682/127.5796717048364;SIE/31.26351570246092/66.01222507617217/62.42410858054727/0.5578688792279439/172.14438713476423,SersicSphere,77.4972,-2.6537,1.2601,24.3213,168.4464,3.4842,40.3720,-36.3275,-68.4553
2526,image-002526.png,Raytrace,SIE/-19.35459791753504/-7.1819790376305/54.78406295443319/0.5245545776879278/179.96204315356778;SIE/10.812842571793801/-24.21108367116546/67.5825935451816/0.35340446518344026/31.07677054245717,SersicSphere,131.0689,0.8608,1.0900,19.3985,12.8937,1.9199,81.3157,99.4013,85.4309
2527,image-002527.png,Raytrace,SIE/-0.34273583533043384/19.642582506065743/28.848162912710393/0.4340963275835765/110.10260484685772;SIE/32.36590398939424/7.2609652085384635/43.24750941748307/0.337452672892576/36.96891161732421,SersicSphere,33.2092,0.6332,1.5758,1.2711,127.9103,1.1508,86.2302,19.6495,26.7721
2528,image-002528.png,Raytrace,SIE/7.991507479894564/-9.418563437638587/24.15461032366013/0.6794704331222743/125.95070776032172;SIE/41.379080215755934/-27.257128496988766/70.30794443368747/0.2107979199536515/98.24980879419763,SersicSphere,116.3952,-2.2354,2.1409,24.9941,154.5382,2.6666,63.2662,-91.6239,-71.7838
2529,image-002529.png,Raytrace,SIE/9.88100759858719/8.765368214684086/44.8064715280598/0.18944099246218438/130.17261369320758;SIE/-25.968877148537434/18.322218477279566/35.172181846140404/0.7864897639157274/171.0114817824496,SersicSphere,62.9572,1.3488,2.3347,39.8158,113.7840,3.9022,80.4881,61.4127,13.8598
2530,image-002530.png,Raytrace,SIE/2.0206683608272895/2.3389137646707496/22.848961653052474/0.716917095960257/76.73147051144048;SIE/-7.75357143026126/-3.8480337765668824/50.323768484575794/0.1732811109163001/95.49479768542298,SersicSphere,100.6485,-2.5958,3.0137,14.7624,169.4923,3.0385,87.5786,-52.2475,-86.0251
2531,image-002531.png,Raytrace,SIE/21.528984076956405/-18.5615422437405/53.71524488807794/0.1327364386615802/115.16483587437412;SIE/0.22909419971473993/13.567149855111994/20.990821871592555/0.8790432181639579/97.4943552920763,SersicSphere,103.8665,-0.3344,3.0526,4.8691,135.1439,4.0481,69.0934,-34.0898,98.1128
2532,image-002532.png,Raytrace,SIE/15.57562598388558/30.71997066892099/57.66437352844994/0.5335264576449215/66.33481852540177;SIE/-9.662036989153489/-38.263065546355485/58.77722748979894/0.7045804692147537/17.75211348883618,SersicSphere,88.4205,-0.4629,3.8454,24.6842,91.4374,3.9544,76.9126,-39.4829,79.1157
2533,image-002533.png,Raytrace,SIE/-10.493561951839009/-3.208985300797192/49.08582611174385/0.36531536912172435/61.97767214348102;SIE/19.20985753984182/-22.241369571572594/33.275347305254456/0.8099389626858681/61.319200930862,SersicSphere,54.1154,2.8152,3.5747,6.8037,157.7387,4.0372,31.9498,17.3490,-51.2590
2534,image-002534.png,Raytrace,SIE/-23.839182103344044/-31.754554437912358/50.07148374027258/0.17495860829598825/28.92277999189432;SIE/-0.7971097540730021/0.44057086976882914/30.580959206023334/0.8322570793537981/47.895699579102306,SersicSphere,68.1020,-0.2160,2.9322,1.7426,88.4726,2.4154,23.3340,-14.5967,66.5193
2535,image-002535.png,Raytrace,SIE/-26.161750185253762/32.774109879877116/51.548082895529824/0.8899841555163658/177.53912610010352;SIE/25.386801965126686/28.108609061774896/57.03407367659863/0.37499904598951317/119.81344815890813,SersicSphere,70.1541,-2.7083,3.6935,4.2617,84.8536,3.0079,31.0385,-29.4560,-63.6705
2536,image-002536.png,Raytrace,SIE/1.061086630979563/-0.6158846081301339/62.0061989597297/0.5780150731760296/19.761605154156726;SIE/-21.590171052990904/-4.6430685350312/50.67823327175784/0.2523576176122665/44.463917298944345,SersicSphere,115.9249,2.4433,1.1375,11.5247,43.3737,1.4386,57.1055,74.5257,-88.7947
2537,image-002537.png,Raytrace,SIE/-34.29530913484226/-51.19777969992105/52.53663329279295/0.384750883939193/50.56388335647828;SIE/-1.1490447123787881/24.686750819659448/50.88801717545586/0.1885664108942252/37.55173226622338,SersicSphere,78.5488,1.0714,3.0692,22.1593,148.9842,3.1791,20.5365,68.9541,37.6196
2538,image-002538.png,Raytrace,SIE/-17.26779204175611/24.581255817999583/36.51864852094589/0.11886912824689473/95.0353332418494;SIE/2.533745747535292/-7.13344716744298/59.29713291297551/0.6241107446817802/175.99822775288675,SersicSphere,80.7011,-0.1240,2.7112,21.1005,72.2512,2.4925,61.6196,-9.9820,80.0814
2539,image-002539.png,Raytrace,SIE/8.590766357457749/18.749757204152825/51.63606195305154/0.37436804600902607/69.63225382001366;SIE/23.063621021426425/6.652780894585815/27.70228214389367/0.17693693392153015/173.37600227433444,SersicSphere,54.7723,2.4740,2.5482,20.4002,67.3697,2.9530,22.2799,33.9076,-43.0149
2540,image-002540.png,Raytrace,SIE/-1.69203355587698/-16.426372126919382/46.81305456502131/0.7404680370913508/49.38582609341279;SIE/-29.581043472757948/5.703016016410736/48.35606628633393/0.5477806896781097/60.309726998835224,SersicSphere,29.6626,0.6773,2.4705,5.2769,162.3365,3.7777,45.0576,18.5889,23.1154
2541,image-002541.png,Raytrace,SIE/-38.83944479657978/18.717600414167805/44.01196787524951/0.3868181389174553/25.6439202384581;SIE/0.8107902414850428/50.12478500904498/46.608367250870174/0.5679942914099064/96.88816690676698,SersicSphere,42.0689,-0.6230,3.0370,12.8181,148.3935,4.1367,77.6164,-24.5459,34.1657
2542,image-002542.png,Raytrace,SIE/0.8401622623373772/-3.1425528391543764/24.656461461979735/0.16817083491507878/120.88748202684943;SIE/-22.623635523082147/-33.62912126430067/69.74699017726138/0.2440441012021319/3.7165353180735927,SersicSphere,110.4730,-0.6075,2.0341,38.2821,62.2685,3.8587,61.7718,-63.0627,90.7049
2543,image-002543.png,Raytrace,SIE/-25.14368910862874/20.248244646133934/56.65048614917056/0.7409061836604807/138.69720077516806;SIE/-9.224886525009062/3.5628796946120365/42.45711268805328/0.15709052636746526/27.768756725067067,SersicSphere,108.2794,-2.7040,2.4625,7.8674,174.3690,4.0570,87.2613,-45.8823,-98.0778
2544,image-002544.png,Raytrace,SIE/-10.939104316850575/36.827549225512186/52.91143153646172/0.703473938572852/80.54725974373454;SIE/-3.753295536753398/-21.25542323394904/21.214315409032615/0.4477578742750937/98.51294056370992,SersicSphere,93.8193,1.0370,1.1919,26.2262,24.1337,2.7349,99.0201,80.7679,47.7348
2545,image-002545.png,Raytrace,SIE/6.746171527647328/30.240367525260243/64.40969466213065/0.43005360647077273/3.4075370030297614;SIE/3.4845149163742772/-2.300874401585803/39.56030120443436/0.8409948998077482/114.35311550605387,SersicSphere,72.0499,2.6773,2.1767,21.4842,149.2401,1.6215,28.5513,32.2630,-64.4227
2546,image-002546.png,Raytrace,SIE/25.097913870737717/2.619771771084994/28.705374936291033/0.45214452094087443/178.0495555528752;SIE/18.599551367329997/-9.362643225749823/43.57307277430496/0.7181125067411377/156.64926418320235,SersicSphere,93.3601,-1.8427,3.0048,17.6776,148.9379,4.5546,68.9866,-89.9291,-25.0770
2547,image-002547.png,Raytrace,SIE/22.394783346788294/-10.983810538189442/25.45734221220131/0.6938211533689235/32.396501727441375;SIE/34.76868027394192/27.314508425310827/49.661224379913946/0.36376886097759054/77.10527277225034,SersicSphere,80.0250,-2.4499,1.4531,1.8911,71.6996,4.9883,75.6211,-51.0406,-61.6348
2548,image-002548.png,Raytrace,SIE/-4.448212336795545/14.571620634016325/63.569770187154724/0.766868642256708/157.6526313522613;SIE/-9.632827672795417/-6.582903634655847/36.05445854031773/0.17634767846543076/96.5574656096552,SersicSphere,106.7422,2.4972,2.0858,26.9677,12.7099,1.6643,46.1884,64.1186,-85.3388
2549,image-002549.png,Raytrace,SIE/-0.07531249564966486/17.97843844244326/20.548083263962553/0.8145601789347368/138.06287957150803;SIE/-63.999127492399396/-25.09618516517307/60.074583835222846/0.3565020116066332/46.995290321096306,SersicSphere,38.8638,-3.0873,1.5223,31.0292,26.1832,1.1714,44.7690,-2.1089,-38.8066
2550,image-002550.png,Raytrace,SIE/13.381383286476872/25.17853530745772/52.36003332976822/0.48159114740898556/174.54922056918542;SIE/26.60527635417506/-6.8092272599523636/38.20814874979568/0.8451144083057655/47.907666611344546,SersicSphere,113.2637,0.5443,3.9828,22.5389,10.6552,4.2407,82.4072,58.6525,96.8945
2551,image-002551.png,Raytrace,SIE/1.7604993468448125/-30.694056836599696/45.33773577592452/0.6340415996947683/149.43325803328426;SIE/48.90521042841201/-1.2594714749533849/58.561367087785854/0.610942987943734/28.397882427601733,SersicSphere,80.3001,-0.3575,1.8944,17.6711,35.0315,2.0719,33.9629,-28.0989,75.2234
2552,image-002552.png,Raytrace,SIE/-17.085996849842502/-30.803359670843097/37.701409109891415/0.40416678022251484/102.71974417992924;SIE/30.546029232867177/-20.54807396090588/63.20839701037826/0.45793437624781463/166.10377365645013,SersicSphere,112.4362,-2.0770,1.6778,39.6510,127.5463,3.1995,46.4236,-98.3370,-54.5136
2553,image-002553.png,Raytrace,SIE/17.029345542691352/-27.450047964461373/50.486731327918335/0.19231599943305488/3.6930389764209637;SIE/21.09287471200401/-13.722686575275324/35.61685982999225/0.4938498032108768/125.38933247956568,SersicSphere,71.6212,-1.0074,2.0077,21.6359,104.6041,4.3813,53.5875,-60.5508,38.2518
2554,image-002554.png,Raytrace,SIE/4.191101052465076/-0.11256207009701596/37.70343607967071/0.2759241657926421/27.409105190075596;SIE/-20.250976722611515/0.02432307089248496/20.19905139832491/0.2176331299352323/51.65387156930573,SersicSphere,81.6025,-0.5332,1.1456,23.6624,7.5869,2.0807,38.9652,-41.4760,70.2760
2555,image-002555.png,Raytrace,SIE/-30.545523749854812/-0.8219364445187697/29.619667823613057/0.7300470132022384/118.28974974588843;SIE/-7.998127765972006/10.93096035410137/23.135462998369714/0.6191362456062387/45.73783539886068,SersicSphere,69.1279,1.5083,2.1851,16.6183,23.1255,2.4703,75.4075,68.9930,4.3160
2556,image-002556.png,Raytrace,SIE/2.4927562028065493/-3.5333898270370194/41.738891258434684/0.8996111013224389/149.27260862494325;SIE/-9.748116641547487/-7.964557413764135/26.14088535586846/0.3296362008999103/109.54936837883174,SersicSphere,64.7340,3.0952,2.7970,37.3482,152.6736,2.1002,42.4671,3.0050,-64.6642
2557,image-002557.png,Raytrace,SIE/5.249397472125359/-9.423857088028965/48.54915745569876/0.27710947637354205/91.40067784425312;SIE/-1.7473357583779616/-6.5249540203020135/42.260835786293796/0.7438467606790975/172.25552850921414,SersicSphere,40.6435,0.0434,1.2441,33.0521,169.1580,2.6810,29.3412,1.7629,40.6052
2558,image-002558.png,Raytrace,SIE/4.4397365696097895/22.00065842953369/72.95584568543978/0.5704620583202269/177.82755073355452;SIE/14.045492546232573/-3.7449450711097123/46.91500258956006/0.8071906284956566/131.27086399813803,SersicSphere,57.3434,-0.5552,2.4170,29.0484,23.6051,1.9122,63.8267,-30.2275,48.7295
2559,image-002559.png,Raytrace,SIE/-17.480486823256705/34.8411265236228/50.12165052498368/0.7305279193330626/54.98701212098829;SIE/0.7424271431116344/45.148574700927576/56.43281633555665/0.5194265153330748/151.48909664395788,SersicSphere,56.0212,1.3956,1.5056,8.5970,125.4492,2.2690,81.6058,55.1632,9.7672
2560,image-002560.png,Raytrace,SIE/0.5019544935824121/35.793902863467544/71.55011037546018/0.2211561735761662/139.5757664208395;SIE/-15.418479909219467/-17.422905625020007/59.05299919276934/0.1553417676656551/120.3968236798915,SersicSphere,102.2461,0.3329,2.6646,7.5784,86.4562,1.8244,50.3978,33.4144,96.6320
2561,image-002561.png,Raytrace,SIE/10.530425837766462/15.224345328230209/38.995483031364415/0.8484643292900947/163.77465827516602;SIE/28.29733824125244/-1.7211244916717077/29.789568674251065/0.48409555418601535/44.533176539839225,SersicSphere,100.3625,1.2555,1.1442,26.9774,127.0435,3.4655,66.5528,95.4152,31.1221
2562,image-002562.png,Raytrace,SIE/6.1431697519500785/5.0557639070202525/28.542126462799185/0.20080823896558497/40.95588820543546;SIE/18.224754487053147/13.178780119169792/55.363633929252934/0.8631985892318833/57.96099113123532,SersicSphere,70.8969,-1.8830,3.7773,22.3183,125.9888,4.3557,47.8306,-67.4695,-21.7770
2563,image-002563.png,Raytrace,SIE/7.035535349400291/26.27463766050566/47.27452763331243/0.6757219074208356/165.44878591903236;SIE/8.892806292167021/-11.221087596607209/24.666545334254103/0.5648439115243319/56.69089568706325,SersicSphere,70.5498,0.6567,1.4239,14.0865,84.5319,4.4253,45.6632,43.0722,55.8755
2564,image-002564.png,Raytrace,SIE/7.930107434576375/10.48196178040658/21.17585008802026/0.8958739513107351/47.64677017096873;SIE/-11.122981129324966/-25.765139064628507/55.89498272305056/0.7863082451433193/14.525182702905957,SersicSphere,107.9441,-1.0247,2.7463,27.4193,168.6195,4.8470,42.6437,-92.2465,56.0580
2565,image-002565.png,Raytrace,SIE/-18.93684617540712/66.00772483774837/71.8684553352096/0.24900091404447205/89.01076437272263;SIE/24.970366046764155/37.58456981259774/58.388426067149155/0.33515234384705894/8.41522725006376,SersicSphere,12.4235,-0.9709,3.9629,13.3471,104.2387,4.6659,34.5716,-10.2545,7.0134
2566,image-002566.png,Raytrace,SIE/-10.554690976357037/7.112259096526724/25.765225706476702/0.37312346165218446/101.28989475509135;SIE/3.72632890940333/-28.330647500678193/53.61830202731079/0.5713008067037818/126.47079050673213,SersicSphere,93.4453,-0.0444,3.1329,1.2818,13.4500,1.8260,91.6373,-4.1521,93.3530
2567,image-002567.png,Raytrace,SIE/18.06376536222715/-22.272277434483065/71.73433044887976/0.5616862449623847/47.639528507500025;SIE/-7.048617530330605/13.784960117222864/34.76553977645989/0.2828293954818436/92.90324564950113,SersicSphere,68.6705,-0.6545,1.7660,14.6406,50.5291,4.1887,36.9091,-41.8064,54.4780
2568,image-002568.png,Raytrace,SIE/-33.68454228812397/-10.11935936375288/55.70196306931223/0.2044223010551307/21.346483529622535;SIE/-19.962140100310688/2.87189628371687/54.52683366411719/0.8846786874851893/62.370076561403465,SersicSphere,43.2744,1.8760,1.6794,2.0172,143.2893,1.1261,20.7731,41.2748,-13.0026
2569,image-002569.png,Raytrace,SIE/-22.007028182040635/6.15358010385203/54.466702531643485/0.4737610930654016/70.95294882014075;SIE/21.55994852096432/-20.399744435704694/63.59370903554105/0.5457722357949459/100.80729314938868,SersicSphere,74.7485,-1.8672,2.8483,7.5726,130.8710,3.4286,99.0417,-71.4889,-21.8328
2570,image-002570.png,Raytrace,SIE/-2.0478381424734367/18.91423902211569/64.13650002222982/0.48877423848310153/107.09346453690199;SIE/13.127784990239734/5.039934985720773/30.94898805289511/0.5193152088846028/1.4075689629770172,SersicSphere,49.9495,1.9695,2.5124,13.3568,33.5461,1.0411,20.8159,46.0324,-19.3902
2571,image-002571.png,Raytrace,SIE/-30.619073113530384/-6.311395299492398/40.621863757862855/0.19890379648939982/111.73147315471476;SIE/-14.932861398062943/51.767696265559934/57.37920219069884/0.3802071245197809/111.54942527233051,SersicSphere,94.6678,2.0319,2.8185,16.9330,68.0534,1.3094,42.3941,84.7823,-42.1184
2572,image-002572.png,Raytrace,SIE/23.066792620230665/5.756646186137435/28.598452100064/0.22304904550084884/97.56125035234611;SIE/28.55803098719937/18.92666810837821/43.67927890983215/0.2612661556544137/83.05077015881879,SersicSphere,71.8929,-0.5013,2.9004,25.5487,129.2960,3.3662,29.0858,-34.5514,63.0459
2573,image-002573.png,Raytrace,SIE/-5.572131660434987/6.344171859725822/60.704903722138624/0.6190034997857671/20.595952690165706;SIE/-26.005977561808475/-8.829029768382409/28.859971690775094/0.2553688528025002/176.44924944844712,SersicSphere,124.7863,-0.9127,2.4170,27.3822,18.2367,2.9956,63.3716,-98.7270,76.3191
2574,image-002574.png,Raytrace,SIE/3.817509491088448/-1.4555643022853562/59.728950950749/0.5835295486619192/101.63302154673946;SIE/4.381548958516473/12.375468309215384/34.471230731872566/0.7207298136229826/68.47190820857212,SersicSphere,15.3384,0.8117,3.8702,35.9166,47.9943,1.8974,87.1565,11.1276,10.5567
