filename,sigma,sigma2,theta,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5]
image-000011.png,3.745795857281732,24.598665739704767,173.9261662250711,111.78750857102698,44.568252268319696,-95.65514094108464,-19.611758184575702,-0.3227228696572079,0.2695258392896771,0.157933596315534,0.0036541108102013,0.000760020879214,-0.0024741359732787,-0.0024535633340622,-2.375355440919025e-05,-3.979792259545451e-05,-2.022132802979847e-05,2.9752492087303908e-05,5.304391988963714e-05,9.268778950672162e-07,1.035832891461593e-07,5.251375121094597e-07,6.116451686408471e-07,-2.833895735702329e-07,-1.4097970961610933e-06
image-000012.png,3.685417261598837,34.68437773751742,4.894467069609456,83.58604400462262,-125.30938891801796,-49.79433732739237,72.18695576266421,-0.4087234906891191,-0.1015375042892568,-0.3957391425142194,0.0027859858302796,-0.0032991994595715,0.0039299816467035,0.0017724897378624,1.290138508274786e-05,2.260912596935456e-05,9.565219090848655e-05,-7.528479443090407e-05,4.002855834639785e-05,-8.533982707153763e-07,-1.2222743723021558e-07,-2.4030258392328463e-06,-1.458813349996594e-06,4.584128664259327e-07,-2.3108169983358808e-06
image-000013.png,1.8184094646320996,9.008934246852965,33.00972363862903,156.2383831450804,43.430471675845794,-93.5768384045112,-23.761324995345056,-0.2933034915618198,0.2253914683655848,0.1825767909975738,0.0027254485322982,0.000340343688143,-0.0015575046400101,-0.0021225509365347,-4.3198310895902025e-06,-3.417364341685786e-05,-1.7748351521352242e-05,1.3040325542501834e-05,3.8742232112323e-05,7.48387487260653e-08,1.8465745047825855e-07,5.936271758600293e-07,5.630706880904864e-07,-1.2676584192450837e-08,-8.878492419630386e-07
image-000014.png,3.0780979123799943,7.476463502678678,25.516979410933825,47.67590427227508,-182.50513413840488,-55.13418492294342,83.37585286746753,-0.2028441572968558,-0.1539635074961176,-0.1296085270730042,0.0014114447620881,-0.0009343748533298,0.0013202859167599,-0.0003923776769214,-9.651316159531778e-06,-5.673562555814472e-06,1.225950754082896e-05,-3.760417793645195e-06,1.3668332109281396e-05,2.596238036890161e-07,-1.5051114020229918e-07,-1.4901241678207472e-08,-1.5451082843867366e-07,-1.357281087264009e-07,-1.3681306174559096e-07
image-000015.png,2.2473783161167944,1.1818621709753243,54.56370165640472,-7.415707087916556,-190.08188650400612,-5.301402373846535,98.81538286021484,-0.2419836024167662,-0.2194002927864598,-0.0756712961783768,0.0001449377236992,-0.0019761802781608,0.0009129826567385,-0.0015950931261197,-5.458675611217338e-06,2.0898772327103677e-05,6.076438061290926e-06,1.7894662538451085e-05,1.7206167816444586e-05,3.762469750080862e-08,-1.3965009907597965e-07,-1.9146592425188641e-07,3.406473886855659e-07,-4.175796158207701e-07,2.4881151894372225e-07
image-000016.png,2.921282735992785,5.454658008594109,62.29476141171358,-104.00931240477524,184.10301568900803,32.32670104832256,-93.51189353603743,-0.1997345189075463,-0.1235326339232578,-0.1518092140487109,-0.0002510404968564,0.001504771788051,-0.0013339348252215,0.0004745389526168,-5.987629964777624e-06,1.1237374258511422e-05,5.184465614126309e-06,-4.181939034505691e-07,1.6226775917303505e-05,-4.746485720997053e-08,1.396164966275616e-07,1.038866847753797e-07,-1.1851634505504229e-07,2.359498884275628e-07,9.973321927835873e-08
image-000017.png,2.4158347499091324,4.176760411329971,11.48367792227658,22.25640807865651,-174.78803504342687,-19.346876636152853,91.28922891337837,-0.2815105355097849,-0.2685589574966252,-0.0709671893905782,0.0022202607990969,-0.002516545241546,0.0016124003333497,-0.0022694312420498,-3.0516991007956483e-05,-1.865734889537265e-07,3.238008518775976e-05,2.408670273376376e-05,3.2110071222637924e-05,3.23261040239994e-07,-9.258885041450676e-07,-4.952634840305756e-07,-4.598843546357236e-07,-7.447860496838141e-07,2.7018195938968054e-07
image-000018.png,2.50578021196522,17.46516628595599,152.48449944062887,15.089783148066225,137.94785689931604,22.783577724216038,-73.05175360493857,-0.3117904864168809,-0.3018282949933057,-0.0658762951164011,-0.0021668473042844,0.0027277495530175,-0.0015249377868017,0.0025383984418767,-4.85095373135086e-06,3.5478012501945586e-05,3.76249790567232e-05,3.556245429228739e-05,3.327316255220099e-05,5.648011071639809e-07,2.02971665020662e-07,1.1814361616320992e-06,-5.919773029750988e-07,9.37721052924982e-07,-6.459995942013667e-07
image-000019.png,1.169560681633791,27.24170195638558,49.67708765976568,158.11777304712118,-153.14878364888563,-71.23385920334157,62.70577506572006,-0.1174310000176816,0.0018950867843839,-0.1174154566622066,0.000374245062269,-0.0005478140165137,0.0004797568374794,0.0004420501774564,-3.4709439459040448e-06,1.8366154852562716e-06,1.9240075762703137e-06,-5.392178432349526e-06,7.547579352649318e-07,2.8647079651215805e-08,-6.892784875930549e-08,-8.370934430346198e-09,2.134060801545791e-08,3.1123901852887744e-08,-5.3403783672142236e-08
image-000020.png,1.4895033355626812,34.16744042450168,67.60166689370494,93.54271510665926,-164.55444602576432,-49.7484236650019,84.89239655492617,-0.1807273128845367,-0.1101326788915653,-0.138624649395691,0.0007943676452536,-0.0010846416628148,0.0012577749640902,-0.0001701776800958,-5.69018826704732e-06,3.827462955719141e-06,9.39135437765754e-06,-5.423881455021837e-06,1.333431450885417e-05,6.911878522059443e-08,-1.214225306245528e-07,-1.190033721497842e-07,-1.6754073175108907e-08,-1.3898939955848013e-07,-1.783610156048092e-07
image-000021.png,3.682625465895364,24.995149429861225,175.5609690887443,46.7190685360053,149.83645149690267,-38.664387973342095,-94.78056611257888,-0.3012239680358324,-0.2589702623420541,0.1421163996991956,0.0017057053916755,0.0024266239994649,0.0020813214476116,0.0017088424792436,-1.3072679071137244e-05,1.5811140799330858e-05,-2.9175649321671465e-05,1.305279310880176e-05,-3.732371188248865e-05,1.577579116555814e-07,3.726405530556941e-07,-5.905162877193676e-07,-4.817058363510277e-08,-8.065879790928496e-07,3.2048549349300924e-09
image-000022.png,3.246256557104464,1.7704888420299558,110.13305127528376,142.41146905068445,-10.819446863043142,-83.44359942768742,5.922883241033282,-0.2050378115431072,0.1969892929962459,-0.0410564600420772,0.0025588089458911,-0.0001551843302105,-0.0023918036967853,0.0006319733553691,-1.952908040221113e-05,-3.149102136146306e-05,4.422360286660415e-06,4.642986607130569e-05,-1.4485001405714825e-05,8.308182117453706e-07,-5.287842158504855e-08,5.95772330898607e-07,-1.4172732062139616e-07,-1.2698328815129232e-06,4.425964888656858e-07
image-000023.png,1.43800924334789,38.46757903566797,37.9130863181967,-74.76578540155714,120.322940921032,77.46907008899053,-41.81540980003096,-0.3572725214868912,0.0874563776670895,-0.3027159997265793,-0.0048494517206691,0.0012888551922893,-0.0003288911835234,-0.0038240793108602,-4.18949828095093e-05,-5.758065135030539e-05,3.531696685400668e-05,-2.957759236542444e-05,-7.208984341809278e-05,-1.950780297976917e-06,6.059686308920551e-07,-1.0318845874561437e-06,8.989495214035486e-07,-1.530975834515964e-06,-1.9302578803333884e-06
image-000024.png,2.9973606377399835,39.10635894306984,54.75989823122778,131.48506333027547,-18.094152763097277,-65.82192178433094,-6.517954596787777,-0.165127316820983,0.1476522527728893,-0.0694064537258095,0.0017911072990467,0.0002434670783557,-0.0014649568889049,0.0008130831758318,-1.1813769606697784e-05,-1.850299717867649e-05,-2.896806912309618e-06,2.2185320537319488e-05,-1.575168693485333e-05,4.3328088080671083e-07,2.204944945513844e-07,2.6359104701790324e-07,-7.874690282506598e-08,-4.424252073561392e-07,4.431662412674188e-07
image-000025.png,3.8032969493651727,24.14071759009053,110.54569041415265,-57.5140113264951,144.6150964840444,52.028911280755125,-84.55856654764064,-0.4299003062405906,-0.245985340248578,-0.2960052254674498,-0.0083094879467342,-0.0015077120394215,-0.0020537975397106,-0.0020229440620823,-0.0001585063083626,-0.0001631762679639,-0.0001115415323487,-1.2610934249715157e-05,-4.85923523525998e-05,-1.0930066664979196e-05,-2.20791361897517e-06,-4.797160510077761e-06,-4.041527507195689e-06,-4.762759299711988e-07,-1.6137186843980766e-06
image-000026.png,2.144220363709672,26.26308344047258,161.99501723088267,-53.03715591228232,-166.4009860694149,37.27856743457589,110.95734062304484,-0.4144855187849484,-0.3295830667316167,0.2336901254305606,-0.0009635336890301,-0.0036017460909968,-0.0027127955294579,-0.0023138651422723,1.5321649885087216e-06,5.448110263139147e-05,-3.0552888220284095e-05,2.6996152603499343e-05,-5.0969580116538905e-05,9.522057144701834e-11,7.514465803068217e-08,1.0195473308791513e-06,1.1072230423279071e-06,1.3010503755419732e-06,3.753744172363024e-07
image-000027.png,1.6100643484576465,25.68562239161943,71.89818494136149,-172.8485568800643,-8.928643866652152,131.58757142627252,37.66493147855064,-0.3217173186153168,0.2427625686006404,0.1241432456835812,-0.0022055490582927,-0.0008644213127352,0.0011544567673448,0.0011433583678352,-9.120458636533102e-06,-1.367946877743253e-05,-1.15794874833227e-05,5.368143073747904e-06,1.1560392894283234e-05,-2.188744299829886e-07,-5.811710585040299e-08,-8.626575627431187e-08,-1.6122140297371846e-07,-2.717714306498767e-08,7.962020772168524e-08
image-000028.png,2.1715556572329824,36.33376622853639,41.96227286221394,-142.69296451198588,-128.38779830047653,49.93511081493339,57.21848955245823,-0.3652357911156514,0.0009335174669111,0.3640628472567377,-0.0014969878857599,-0.0023495842967195,-0.0020372870978923,0.0017838706582635,3.595786126898489e-05,4.066104629618369e-06,-8.373667979809988e-05,-4.741197128831732e-05,-1.531276206007267e-06,4.4305270317305365e-07,8.548689167185156e-07,1.5347854477434213e-06,-1.3420504934781094e-06,-7.755912234437894e-07,-7.900970919665444e-07
image-000029.png,3.367441982725846,29.21401683711491,53.92389896929137,-164.61115124975086,118.69546633802577,69.51767261452086,-54.328132952709325,-0.2046129489741152,0.0481666669552025,-0.1986851477746218,-0.0013647276337405,0.0008288145503745,-0.0006011671797391,-0.0014651566057154,-4.1058173238386736e-06,-6.385264771926078e-06,1.528810047424417e-05,-1.7579674759543344e-05,-1.0454858603539986e-05,-5.3221993115832185e-08,1.0114005996553568e-07,4.463935547521197e-08,2.727555576142994e-07,-3.691491171001866e-07,3.8136929043232753e-08
image-000030.png,2.747345951443137,5.503041765116455,119.3375901219034,-81.53428944471864,122.44026421492616,55.13167019952482,-53.74193704707852,-0.2003172465277152,-0.0001732756816223,-0.1933582072839668,-0.0008804939803209,0.0021264392267666,-0.0015289451195369,-0.0012610204349771,-1.2549604497515752e-05,1.617548299275485e-05,2.412330744373683e-05,-3.210673850881002e-05,3.492429043554214e-06,-8.193960494046536e-07,-7.044728712417217e-09,6.68818678953199e-07,-2.900184011296964e-07,-4.105895671264562e-07,5.373343373850371e-07
image-000031.png,1.9471423399397672,15.486384798059657,149.9127237294611,103.01413022689091,-91.9605219910852,-115.0133273208076,54.64433503120861,-0.4639892786037181,0.2931669479710592,-0.3518422713157422,0.0042164077198722,-0.0023636499838127,-0.0010856655505241,0.0045691457792852,-1.5036231526583526e-05,-3.7989805698049664e-05,5.770462689719727e-05,-1.794891018299555e-05,-7.822970529735619e-05,5.636484460729488e-07,-7.281074654076388e-08,6.798227961634507e-08,-1.5060719083213914e-06,1.2139072900754045e-06,1.460158589920029e-06
image-000032.png,1.7340188056762753,11.123845242400904,122.20673514164612,123.56572359444836,52.41074061372044,-86.91395285158804,-47.31767450096793,-0.3903013358735395,0.2616941432567921,0.2848201950092948,0.004106626984101,0.0034629924614415,-0.0009869727727421,-0.0050150598238497,-3.4210375297584906e-05,-2.452164804965351e-05,-8.530059318153804e-05,-3.836466751020771e-05,0.0001077072355468,1.4788260752727524e-06,7.244268182370654e-07,-7.762548331700028e-07,2.2947925329147745e-06,2.8530986767168822e-06,-2.349826681359585e-06
image-000033.png,2.8304149609431923,19.687882380007405,90.3317536173451,-134.52241556245676,80.12515808767398,81.60410438956609,-46.94189467839843,-0.2585116852183854,0.1190805998011448,-0.2292769103085709,-0.0020528521974766,0.001256782947661,-0.0001615086815172,-0.0023986345464072,-8.974136330246174e-06,-1.2693336325213116e-05,2.4828350192354983e-05,-2.1170971024655244e-05,-3.008150779819752e-05,-2.652364986027433e-07,1.0483316475362233e-07,6.276778068871335e-08,5.031963429854517e-07,-7.21371959256512e-07,-3.097738741996638e-07
image-000034.png,3.62497060573899,14.604361020004283,52.1646836874004,-49.61692436277423,149.68978321817448,45.39167664682732,-80.03128534052397,-0.2419388241988515,-0.0787327171763923,-0.2159686220184161,-0.0008341366040275,0.0021664598264657,-0.0020048523214976,-0.0003519259324321,-1.1410955821952335e-05,1.600595708504145e-05,1.7430274344967802e-05,-1.8554080604365605e-05,2.095840135991677e-05,-1.7481267777782708e-07,3.0954510834993e-07,3.5886989809443585e-07,-9.695867088243925e-08,1.4284898238779505e-07,4.934504811901838e-07
image-000035.png,2.9865142900438357,3.613934389133092,155.44566292703755,-41.01720750967026,-163.32008327416762,14.646648512229952,108.48406034783156,-0.441344970999969,-0.4048231785180223,0.1333006514847194,-0.0003720907230485,-0.0038604112609437,-0.0016266794330528,-0.0032284484091325,8.295581884778735e-06,6.692150826134892e-05,-2.1803581371758506e-05,4.445103241045106e-05,-3.4700658341622275e-05,-2.1100725117318546e-07,3.232244770828034e-07,7.317078100040255e-07,1.5183024300490348e-06,9.43189637828406e-07,8.098784114175985e-07
image-000036.png,3.103681050651523,28.604226135425048,27.88880844150906,-109.2796829549929,-157.1737466645218,66.4189283556832,68.98428790564016,-0.2252520139134486,-0.0294754799849213,0.2201973324062511,-0.0014674459210216,-0.0013112462119629,-0.0015362137511356,0.0011228806075385,-8.291353425161433e-06,-1.3579343285951043e-06,-1.9370259984504424e-05,-2.579186272507333e-05,-4.762105785092062e-06,-1.676720358018013e-07,-1.71261802823861e-07,1.9732243078506338e-07,-2.2986974455257058e-07,-2.724964873273013e-07,-4.212012171843597e-07
image-000037.png,2.2364239566835704,24.30528661816968,1.0496842085840117,102.7902488997952,131.12363781145052,-39.96949229084895,-99.86995447970044,-0.4232937293888855,-0.3158248341914397,0.2802982588005691,0.0005924864659629,0.0037815511003127,0.0031789686467229,0.0019639834861999,-1.3012553199116032e-05,4.025945851387881e-05,-1.7174127233667736e-05,1.3448328102505825e-05,-5.286081624658288e-05,9.293103763933988e-07,9.48711310961015e-08,-2.438386660272286e-07,-9.825431088873646e-07,-1.1157136020869386e-06,-2.36664506230572e-08
image-000038.png,1.2340096465881945,13.769038119532402,78.4331368228195,125.74775525714556,-100.12849013771412,-80.4621556368627,38.54816936747042,-0.2367734521524363,0.1325727616795149,-0.1918192307199415,0.0017716316391518,-0.0006796207638482,-0.0002590791829771,0.0018034290329744,-5.271923589247652e-06,-1.3843905838585837e-05,1.4490682048908584e-05,-7.935393730509826e-06,-2.2217112164442696e-05,1.1930152602351858e-07,-9.09565107235179e-08,1.1061940535282668e-07,-3.069308382566709e-07,3.1486701504454095e-07,2.821414952220519e-07
image-000039.png,2.9353988373479583,27.704022074760527,129.6079567758934,109.45118701103748,23.110824212789964,-89.11969654546641,-54.297274630498194,-0.3340915347710091,0.2600663021812274,0.2095187517369861,0.0023679713831382,0.0039596165935993,-0.0010115244215346,-0.0035450524407881,-4.2850282899387874e-05,2.16694827407656e-05,-4.5349235040622655e-05,-1.3214382691702123e-05,5.849542111288784e-05,1.175763170357095e-06,1.0444652230039494e-06,-8.695578896046859e-07,2.1982189391315295e-07,8.131681346325292e-07,-1.0902783687105008e-06
image-000040.png,3.303818426126594,19.157710863973566,164.4262613406924,-8.976099439423013,-116.91551545684555,8.255188516971948,66.2919928937423,-0.2659117350973091,-0.2657777459148346,0.0018522703318594,-0.0011494738540458,-0.0032591031018887,-0.0003951718273062,-0.0032558593927308,-1.933612770956377e-05,4.658773581857986e-05,-2.3624403214002964e-05,6.581730215563073e-05,-1.1650940107488737e-05,1.18726787969741e-07,-8.290764224884181e-07,7.479741157475622e-07,1.0589362674917095e-06,4.043254478532325e-07,1.8835573814173456e-06
image-000041.png,2.4508751257522743,2.1780879813138068,73.8414974123523,-70.30315704658359,-203.5890193805015,31.826659679662757,125.34248962461504,-0.2739978921586252,-0.2255262193051192,0.1472163557924684,-0.000284984961398,-0.0017053794973649,-0.0012329632041059,-0.0011093036261591,-3.507892975057928e-06,1.3461163446596368e-05,-5.729040354814949e-06,7.48360269540606e-06,-1.522709323876946e-05,-2.9057619978774005e-08,-6.875421609433779e-08,1.1315214246153101e-07,1.5544813747408526e-07,2.3779302055696414e-07,4.173870055844793e-08
image-000042.png,3.7836310387993777,7.973266771575128,178.10261255097203,-136.43899422143306,-188.7666457948223,72.55326126050807,108.19475524460714,-0.1874388445072043,-0.0935991431218125,0.1602509078058778,-0.0006967647085393,-0.0008470959577845,-0.0010603253719558,5.5936775938867176e-05,-2.751629852852115e-06,2.277837285319544e-06,-7.260909608544376e-06,-5.627839638897401e-06,-8.115645798808448e-06,-2.1462871543625825e-08,-4.832070582436849e-08,8.104073080659116e-08,-2.403460319731564e-08,5.1794235351113427e-08,-1.1685582952830227e-07
image-000043.png,3.989791736434048,37.39061020877696,40.60601578595404,140.18907264969107,140.8933512031066,-47.61544780960343,-78.71077434002461,-0.1659856709232312,-0.0332750823397937,0.1558223400500182,0.0003803132153359,0.0011322403304171,0.0009705909245666,-0.0003523158759276,-5.558208314565828e-06,5.907466026266069e-06,-4.878275625368144e-06,-8.090304289178272e-06,-5.866728548535744e-06,5.7250100155413935e-08,1.1648300272193333e-07,-5.98819992581632e-08,-3.8272902345427484e-08,-2.616943927687869e-09,1.2578438243757017e-07
image-000044.png,1.7836799027638377,26.690116156922578,37.138571872164505,185.17396165737424,142.34192566002406,-94.4063408786244,-88.76644562736452,-0.2006077406397763,0.0452303490575455,0.1952778272453194,0.000849518021328,0.0010927181046233,0.0006734108073099,-0.0011667103855577,-4.5880299324293344e-06,1.5395129977103363e-06,-1.0544788087574652e-05,-1.3832180591026832e-05,4.669611783858315e-06,8.161951780309705e-08,6.08827370888088e-08,-1.0996760115911338e-07,7.685142869978054e-08,2.0442462540611206e-07,8.360114180428145e-08
image-000045.png,2.255531605833616,37.767041483925205,155.96062287531944,-168.65994645964724,-61.418701140458765,90.66893513856394,14.44467561437067,-0.2105126431229406,0.1546656333563477,0.1421737666394834,-0.0019297261838045,0.0002798765802685,0.0010264509730062,0.0013782564238546,-1.1158872756898853e-05,-1.6669435906934774e-05,4.1290711536901445e-06,8.678946747785008e-06,1.9827379675402437e-05,-3.512512071550216e-07,5.5258652120234395e-08,-2.030864464470805e-07,6.376952109741697e-08,5.48263461386532e-08,3.658394894924622e-07
image-000046.png,2.7876065160797543,35.729401426888344,92.51750149501208,-188.1942679209551,184.292320328666,93.92204822682072,-88.78291902824489,-0.1405878299214455,0.0310388215927708,-0.136917488439802,-0.0005856340693938,0.0006285460726091,-0.0004176181878073,-0.0007393649998798,-3.4077292902785457e-06,4.2535550441360046e-07,5.153539447120591e-06,-7.94571371162111e-06,-2.621552670725673e-06,-5.028490464071357e-08,5.7481754819604266e-08,3.642654918980316e-08,2.77348727714051e-08,-1.0714753032265966e-07,4.755972465550236e-08
image-000047.png,2.527929001651928,30.410218409514883,72.33641511768427,-141.14431763550672,-66.11216234460468,81.10305579595436,38.38672440110107,-0.22148873723763,0.1223982257005892,0.1834432105162305,-0.0019662641831893,-0.0007790167708773,0.0002938004149916,0.0020649803105341,-1.6478517682608377e-05,-1.0207447259908652e-05,-9.419194610126844e-06,-9.433816398727333e-06,2.8083662194382023e-05,-5.075103893473963e-07,-1.3836678892165224e-07,-7.817178393917814e-09,-7.330423063108717e-08,-4.1852726855146553e-07,3.941533609631904e-07
image-000048.png,1.8045578253126917,3.2088578577819318,128.7088222763737,29.021826549593783,-117.27073125140316,-32.38890945094536,61.7527614764176,-0.2397677831434362,-0.1445027230497702,-0.1899603946198712,0.001460649440793,-0.0025947799335041,0.0029074767285571,-0.0004885463554887,-1.820950711826472e-05,2.213391094294667e-05,3.5142053963237514e-05,-1.8270882849518117e-05,5.589591060734221e-05,3.7182590486408725e-07,-6.65762958625454e-07,-9.020807398644608e-07,6.738874423174556e-08,-1.1369397469491142e-06,-1.1689820884610197e-06
image-000049.png,1.946796730975672,25.06428461614962,116.22717250722556,120.54929811813328,-192.32725242852644,-78.52245258086806,102.46784432307643,-0.1219931715351566,-0.0198753671023339,-0.1060353959829092,0.0004469389410604,-0.0005976956332738,0.0004971119494244,0.0003048629474074,-2.9754095040974584e-06,1.27004689804113e-06,4.00693626877152e-06,-4.550838017002705e-06,1.132321637948731e-06,3.56309330337157e-08,-5.019560340325683e-08,-3.27132982901389e-08,-1.036043701629942e-08,2.8079462778972875e-08,-4.047904649163532e-08
image-000050.png,2.124460392010844,1.7355819702952184,162.25987091154997,82.9690060233203,58.58950238145534,-37.44048906557632,-29.89745774798728,-0.1458812430885988,0.0529416323430493,0.1357894742746911,0.0014553962918428,0.000995194237718,0.0003998934588818,-0.0017138403429492,-1.1004455537552245e-05,-8.507931857820793e-06,-2.1610471598276792e-05,-2.517304766452852e-05,2.3041670379315023e-05,2.9044601372125665e-07,3.522303903114309e-07,-4.3954694887285125e-08,4.908906845938234e-07,9.1161974378277e-07,-1.4212884460915386e-07
image-000051.png,3.7708007454824575,21.090822843738803,32.55488001830484,211.59839438485,115.22814950661646,-137.52255954323158,-23.671854806508087,-0.1740888860590536,0.122980663761979,0.1179240752228987,0.0012757373266225,-1.803769430770796e-06,-0.0006237065477548,-0.0009624317330842,-5.940607060400868e-06,-8.598431139781341e-06,-2.316473172419617e-07,3.720047929348166e-06,1.129052860896443e-05,1.4338073523628685e-07,3.746589157995307e-09,8.387016174323329e-08,7.029578614533965e-09,-7.733109959843671e-09,-1.6831030390728281e-07
