index,filename,model,cluster,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
11,image-000011.png,Raytrace,SIS/-1.8916547295430457/3.164187158297818/3.585767186003305;SIS/15.682138242869199/17.185650880936734/34.20800920906591;SIS/18.460031184621304/-17.94065524752945/39.43661061710693;SIS/-38.83063249484998/-8.071789449539281/35.324065798438745,SersicSphere,48.0715,45.6027,20.8421,17.8299,31.1837,4.4759,57.7746,33.6322,34.3474
12,image-000012.png,Raytrace,SIS/-7.572852017019915/13.310927734356826/23.849439664278215;SIS/32.22383573699495/4.211100184809566/43.14594863044544;SIS/-12.425607919349147/62.60265210048425/57.09607025323477;SIS/-12.799547041254597/0.38415809229450837/27.72427145626437,SersicSphere,98.8788,124.5929,15.2596,7.9270,21.7430,2.2585,79.2023,-56.1376,81.3977
13,image-000013.png,Raytrace,SIS/14.47887456846035/-0.3353406792520555/12.169660323989788;SIS/-12.19419836047702/-0.7238887645761334/11.051096109070023;SIS/-11.548529410579993/-34.78109385574597/34.87045663075327;SIS/-29.650210562594634/4.440712845875975/55.18383720552405,SersicSphere,75.7774,272.3820,6.8446,38.6011,83.3733,1.6809,79.5633,3.1495,-75.7120
14,image-000014.png,Raytrace,SIS/-0.04363109961984503/3.9744092470582006/51.818176230504015;SIS/-7.210817280103127/-12.813919026863362/41.37426107310096;SIS/22.57707533820969/-22.25612455974992/72.84207178656173;SIS/37.823841875348336/61.50962461513342/67.43478749569627,SersicSphere,49.4388,129.8694,11.9261,16.9246,30.3648,3.7399,24.5160,-31.6922,37.9447
15,image-000015.png,Raytrace,SIS/1.711242922504283/8.892277555785146/50.66260003660371;SIS/2.5330940136581255/3.1414073513902987/32.61386003101058;SIS/29.541369728958294/-14.106215153784618/34.38439555537468;SIS/17.63025754350757/-6.944358343344692/19.805365644575605,SersicSphere,108.2765,208.6266,45.9612,11.0687,51.3653,2.7950,72.0140,-95.0409,-51.8752
16,image-000016.png,Raytrace,SIS/29.920579859737106/23.617025772319636/71.51709146986501;SIS/7.3811083830500275/-38.815120451537496/67.67550227315638;SIS/-12.669348435230523/30.224490903309984/44.60554959227832;SIS/-27.376973129987/8.765899309393442/25.123423162345357,SersicSphere,32.9930,43.4503,32.1746,23.1504,39.4700,2.7378,79.0173,23.9520,22.6901
17,image-000017.png,Raytrace,SIS/21.597358454692934/-19.17103358322272/65.85995426777248;SIS/-3.961065316039815/6.868102677921392/33.5352206779619;SIS/-65.12977701238877/29.114836383500702/66.67482275487706;SIS/35.29111912234101/8.00008609428885/38.46323360091867,SersicSphere,23.7621,250.5663,22.2613,34.4906,107.3974,3.7100,64.1338,-7.9060,-22.4084
18,image-000018.png,Raytrace,SIS/9.500097726391019/9.218758819591628/28.663818967197955;SIS/-41.70187322503498/28.630933305043442/48.2992323965655;SIS/1.1713719727683052/-0.34473154293773633/43.34420122413977;SIS/-0.5079619173010316/-4.197586707080953/26.3963752977849,SersicSphere,14.9100,229.4331,21.4441,37.8002,35.8811,3.9542,58.7344,-9.6965,-11.3263
19,image-000019.png,Raytrace,SIS/-18.97892713121381/-0.7923962344621401/48.796123259942576;SIS/45.442782878252544/-10.793988745949711/66.25432344081887;SIS/-8.887790111737045/-6.992360636961782/11.102851577203339;SIS/-13.318885625139286/-13.615167953539808/32.94496145873177,SersicSphere,58.6073,321.4931,8.8756,8.6698,174.5642,1.3090,57.9015,45.8621,-36.4895
20,image-000020.png,Raytrace,SIS/1.7833660598874594/5.072829948257729/28.51502166968771;SIS/-30.548012873858756/-19.880831216817622/69.68202929778558;SIS/-15.73922243956347/20.150882417869184/49.74947616146873;SIS/-5.396359447774238/13.366155816132224/50.08512632319068,SersicSphere,90.3402,110.3005,37.2641,26.3745,73.7595,2.3644,63.7101,-31.3430,84.7288
21,image-000021.png,Raytrace,SIS/16.760360777500726/11.703731792036477/31.409044353311543;SIS/-0.9972354817340837/45.47073239076767/73.25604334403684;SIS/-17.577807769999968/-18.96473341559434/37.20389548533703;SIS/-6.349278145876675/-53.51569885626427/59.257607920721725,SersicSphere,14.8429,40.5175,6.4829,8.9069,174.4351,4.9555,78.8431,11.2837,9.6431
22,image-000022.png,Raytrace,SIS/-15.899823651922022/15.436667663964778/62.62162338497521;SIS/0.14598275689957174/-8.877459151573898/48.85792912345116;SIS/17.12805313395565/-19.618681982153532/56.57865438527202;SIS/10.56010909328444/-19.5895483861762/21.827801147779564,SersicSphere,72.7100,197.4075,40.7658,23.0379,174.3038,2.9410,69.0799,-69.3800,-21.7524
23,image-000023.png,Raytrace,SIS/6.821914193175329/-8.499294552283638/64.11621285556726;SIS/-44.47363039586191/-8.203025264772556/58.77010857173288;SIS/-6.966812689389579/-6.777512509851618/20.557154695333544;SIS/4.283497520471367/-5.333466780177035/64.68443499555218,SersicSphere,125.5713,120.2072,33.8564,5.8768,124.0194,2.6362,24.4793,-63.1785,108.5202
24,image-000024.png,Raytrace,SIS/36.83607763204576/34.293373242791446/47.88074335507994;SIS/9.55479730933831/1.5567428671827348/16.64351528844841;SIS/9.984029742480176/-2.533820551329638/17.62929615340021;SIS/11.679564346246542/3.425622882994183/16.48601999068336,SersicSphere,68.1292,254.9939,47.3504,31.7169,170.8124,3.9441,39.4127,-17.6402,-65.8059
25,image-000025.png,Raytrace,SIS/8.641596642089015/-14.176967154540156/23.295797777549932;SIS/-16.802273168493276/17.14157152508376/40.79895546863275;SIS/0.042536278836745864/-0.7928450120072431/9.537816138141416;SIS/-2.354405356524038/-5.587958973014618/12.39456511218415,SersicSphere,4.5497,33.7567,16.2795,1.6588,76.0703,1.5450,33.7900,3.7827,2.5281
26,image-000026.png,Raytrace,SIS/2.739866342946461/42.22950794762246/64.21143760640149;SIS/54.71512168012522/3.085145414149045/55.71111283800268;SIS/16.005781003432492/22.159540845734565/64.36597611468414;SIS/-20.700867527791544/-44.10494891748683/55.80061752212329,SersicSphere,93.5926,340.4180,22.8539,3.9401,30.3871,2.7169,56.3090,88.1794,-31.3681
27,image-000027.png,Raytrace,SIS/26.342437378647144/2.7288451645660494/37.25677010591442;SIS/37.70059927376407/8.722487648066032/36.30601355123569;SIS/-40.179280036652834/2.4306420268609927/41.107647699624806;SIS/43.12734900316242/-39.615734126214114/56.655610786050886,SersicSphere,66.6042,311.1606,22.5961,35.2068,130.6408,2.5372,61.2450,43.8370,-50.1442
28,image-000028.png,Raytrace,SIS/4.048649163653483/-26.764699038294005/59.763454487247984;SIS/-2.6849121817175403/-3.445807931318426/71.55826744766006;SIS/64.66300552336034/-9.412345852988576/67.72661925300287;SIS/3.034802189720862/4.438711123944304/26.49787815600541,SersicSphere,35.4023,54.8198,6.4383,7.2538,89.1747,1.7842,44.2066,20.3970,28.9359
29,image-000029.png,Raytrace,SIS/-16.968991579814723/-11.951598827014422/73.61812977951215;SIS/0.8247438922346673/0.19686682970861355/15.314661946216832;SIS/-1.3794672863790514/-2.0347420630937436/5.843771100825999;SIS/-3.7771350940152/5.078553629327406/23.587249819087393,SersicSphere,98.3009,263.5298,22.7329,39.5358,162.9088,2.9780,38.2920,-11.0771,-97.6748
30,image-000030.png,Raytrace,SIS/-33.151076654720846/1.6812010570239597/59.86788127578069;SIS/-14.436797192013586/-24.024505524694156/74.7691320203918;SIS/1.58214768176159/1.5686409318208103/4.394653668174232;SIS/14.702821816438655/11.760149053768975/19.950181915169548,SersicSphere,112.3046,61.3333,12.3410,24.5571,88.6540,4.2510,61.8518,53.8741,98.5389
31,image-000031.png,Raytrace,SIS/-2.738986998694162/3.1778807706806798/22.0842821538824;SIS/-11.446017232668225/-0.4288017267837976/56.874974855132876;SIS/1.5349100987692839/-12.757502261569291/23.229634998931484;SIS/-4.760997850347279/0.007600226494496865/64.80416047672384,SersicSphere,18.6233,245.9398,20.4742,9.7556,5.2440,3.3510,57.7949,-7.5927,-17.0053
32,image-000032.png,Raytrace,SIS/14.262910222375604/-21.84063030885222/34.34103352527749;SIS/-0.0604717772682332/5.934322518048138/28.820104278541706;SIS/-2.2583926479835217/3.019839236305046/72.10133576213734;SIS/-5.901891355845832/-10.077780546214663/32.46189932041777,SersicSphere,121.8604,13.4411,14.9341,13.2093,173.0317,3.1668,48.0026,118.5226,28.3259
33,image-000033.png,Raytrace,SIS/13.955072464806058/5.674397644766839/33.88559981762678;SIS/-41.614332208593616/-4.10612677926198/43.569412846761594;SIS/7.337400045813924/-62.08731866327826/74.89494264695688;SIS/-15.087751521269647/-14.458443089213487/27.555807183226214,SersicSphere,135.1086,359.0968,12.5593,3.4974,26.5428,1.0372,78.0424,135.0918,-2.1296
34,image-000034.png,Raytrace,SIS/-7.909554405165837/-31.0102269421296/74.91824049243942;SIS/20.789310534797867/-4.275449115098931/38.73939926410945;SIS/-12.523000901475037/7.4014531460906205/22.073354509443995;SIS/4.957092775188852/22.211603625216384/52.01873709217236,SersicSphere,14.7706,236.8119,5.9893,3.9333,40.9210,4.1386,35.3605,-8.0853,-12.3612
35,image-000035.png,Raytrace,SIS/-1.1578273284922789/-16.34324811444891/17.981903448339427;SIS/-9.377430420696353/-3.2312968015611103/45.441049123964326;SIS/0.0575119211799217/0.001890165419306312/36.9728250032707;SIS/-13.910688613224204/9.523643043693312/16.359777239280156,SersicSphere,51.5605,68.1080,38.4549,19.5800,131.0241,3.9472,40.4598,19.2248,47.8424
36,image-000036.png,Raytrace,SIS/-15.46169134428518/5.146353826909143/15.676607080342706;SIS/-4.192986092922407/-26.212436466902748/31.53004440602428;SIS/-20.01006534167925/23.74881578990875/35.9321238790776;SIS/17.016651545424992/-40.336382747419925/36.967080121852554,SersicSphere,23.0684,346.6377,49.3797,30.5723,23.8295,4.9217,36.9256,22.4439,-5.3313
37,image-000037.png,Raytrace,SIS/2.1868465966774746/10.754499841304728/25.20380675410466;SIS/-4.9356701408272485/21.620947871087704/52.4583827570003;SIS/-18.940152405549398/4.8703822719073155/36.78376049797325;SIS/11.505097270319164/58.36659095796378/65.90467181834126,SersicSphere,60.9496,241.4378,10.9372,5.6926,1.0099,1.9908,40.6561,-29.1407,-53.5319
38,image-000038.png,Raytrace,SIS/-7.718631869721641/1.8614238558052911/23.50597864116142;SIS/23.69275729762457/-36.25126957182293/44.34317952270425;SIS/5.181001086939705/8.502029862379857/11.631689638612213;SIS/2.093480661238648/20.56021123847274/22.087343515850094,SersicSphere,35.4707,48.6714,10.6282,11.7836,53.2050,3.8807,51.6842,23.4240,26.6362
39,image-000039.png,Raytrace,SIS/2.1669803639408114/4.210949367387541/74.65872363891512;SIS/-60.092483462223214/31.97188996115012/69.56765922556681;SIS/-1.004098657193311/2.6511636535171914/13.818300734576553;SIS/18.274952541493583/-16.4230791803285/36.96204104145245,SersicSphere,33.3712,320.5225,11.0190,30.4546,164.1479,4.0651,69.4076,25.7584,-21.2166
40,image-000040.png,Raytrace,SIS/2.8270697282667876/3.1544158033866045/17.755740033423187;SIS/-14.080706708639688/-38.36610944310261/67.00099567883505;SIS/10.678692491046776/13.71289938715528/30.62838699631117;SIS/32.284265110092264/7.136680077110964/47.68996456234767,SersicSphere,14.3482,337.5896,16.3903,2.4047,57.2593,4.9051,52.1162,13.2646,-5.4701
41,image-000041.png,Raytrace,SIS/11.0390488929045/-36.201519199657135/71.24110783040156;SIS/15.998753133057315/46.04134468945339/50.09105821366107;SIS/3.944847437870746/-1.009869698376182/8.133145414551038;SIS/14.85049297664294/-9.668336190994276/23.39975407458128,SersicSphere,52.6554,86.8488,21.5986,21.7697,61.0657,4.9740,23.4008,2.8945,52.5758
42,image-000042.png,Raytrace,SIS/-33.63935971215007/-48.2572333719801/58.42993126053246;SIS/-18.31611172249343/12.4798969541826/53.159257155728774;SIS/-2.9076382607614324/9.00574857463278/23.02760073938917;SIS/1.6756036055896595/16.36549957947797/29.980371728841504,SersicSphere,24.0676,127.8756,28.2955,29.9832,11.2416,2.3193,68.4168,-14.7763,18.9977
43,image-000043.png,Raytrace,SIS/0.9899977100959195/-9.183399731276094/37.090320073760225;SIS/-59.05395076301228/42.13538242337026/73.48091376623604;SIS/3.4429021230883636/2.425130003843029/10.039185937871219;SIS/-22.54541688638827/-10.145865635778634/57.7579957255393,SersicSphere,61.0771,127.2727,12.1414,21.5544,50.9407,2.7017,78.8362,-36.9888,48.6028
44,image-000044.png,Raytrace,SIS/87.41807577699149/-1.7785644141509904/74.50551546996869;SIS/14.963623214271726/1.6904055031803877/27.09291075767924;SIS/-28.78220514060133/-64.54792965816434/72.54777332828988;SIS/5.619143696257934/4.626846041510332/41.850787406588125,SersicSphere,20.4416,257.8423,18.9997,21.1156,120.0259,4.9657,77.8082,-4.3051,-19.9832
45,image-000045.png,Raytrace,SIS/-24.256042317425596/56.315685129763075/54.00369400928217;SIS/21.102407465485868/-13.941196976866136/24.19551127296269;SIS/2.6290022606046306/2.8305472809715027/13.006698095157244;SIS/-16.586683340148724/-16.584069228034082/57.21295961520592,SersicSphere,15.3950,312.9438,27.4673,33.2669,30.3947,2.2607,50.6460,10.4883,-11.2695
46,image-000046.png,Raytrace,SIS/0.5322398093006567/0.9079110305712851/10.799906103723497;SIS/-11.451612731777002/-4.850209188621617/17.022787202671182;SIS/-19.698314284347408/25.83126350611998/28.87507439581152;SIS/-10.947823907770433/-2.1385097946158944/38.71433765512448,SersicSphere,31.4930,272.2970,24.3447,20.5494,140.7359,3.0026,34.3351,1.2622,-31.4677
47,image-000047.png,Raytrace,SIS/11.9206606256158/24.92629349668082/67.68626711389258;SIS/40.40939438945204/7.625578852956238/47.783896366800306;SIS/-8.26619998329997/-43.923233646468674/46.899730050065976;SIS/19.85395435069962/-24.991561188608557/61.07241498079311,SersicSphere,141.1032,253.7989,12.7861,12.4965,115.3651,3.8683,59.8476,-39.3692,-135.4997
48,image-000048.png,Raytrace,SIS/-17.57292380618361/11.722316289218945/33.36430062945146;SIS/-0.22476415659401125/-0.49485416274306854/40.1701011744006;SIS/27.278550621125657/-16.995226875833673/56.255557542855094;SIS/-2.164996431650111/-3.4159092143654353/36.2754271996571,SersicSphere,91.6328,276.8579,34.7359,5.5198,26.5436,1.6602,65.7564,10.9417,-90.9772
49,image-000049.png,Raytrace,SIS/1.2978482493908892/-3.3170569260533513/3.832964340848654;SIS/3.713806299180623/-7.228466791869076/10.248578521479274;SIS/71.05964608374808/-21.980802146483676/62.872529558662684;SIS/-12.40409000258855/-19.322579256064838/49.92763151737915,SersicSphere,50.8050,244.9075,33.4631,4.1836,1.3567,4.8304,29.3008,-21.5454,-46.0103
50,image-000050.png,Raytrace,SIS/-21.41286544102238/6.309933407335313/30.529267814030174;SIS/23.032265931548583/31.324243840399838/71.21275477669116;SIS/0.10499324603468584/0.46733440661147707/3.8037549349651982;SIS/-0.8852438884800439/-12.261275096587388/42.79876844564477,SersicSphere,13.6053,258.4677,38.6516,12.9549,15.8251,2.0886,54.5732,-2.7200,-13.3307
51,image-000051.png,Raytrace,SIS/76.77473268271451/-29.934461746403404/71.27115231994992;SIS/-27.606037543690388/-6.590659371957125/52.87568611807797;SIS/-0.3097953862439907/2.693634651651299/58.35405530662873;SIS/-6.6287480566728485/35.96466495367924/47.82086020573604,SersicSphere,18.2908,155.7730,6.8144,26.2148,122.6850,3.6574,38.9745,-16.6799,7.5057
52,image-000052.png,Raytrace,SIS/-45.34635094447251/2.983101529326663/56.51499919506461;SIS/1.1926519481813223/6.669564746974148/14.566474130834195;SIS/-2.5056296344682125/-0.5920484784226135/26.818501812197947;SIS/-0.3820015573385939/2.5372296326325374/67.10562478060898,SersicSphere,185.4935,38.3839,22.4083,34.1715,26.9570,3.9313,55.8209,145.4024,115.1780
53,image-000053.png,Raytrace,SIS/44.769796953487266/0.18634442427418416/71.46286083838473;SIS/7.962398184155154/-5.540552508421639/23.310140289620264;SIS/41.540356844802666/40.423104973830476/67.66296717515061;SIS/7.063382984972555/-9.413835961222256/54.22407281724502,SersicSphere,39.1850,181.7268,26.9858,10.0671,160.7676,4.7508,22.2909,-39.1672,-1.1808
54,image-000054.png,Raytrace,SIS/-13.994410324143841/-19.20409067117406/64.51730161023093;SIS/16.168090570346497/-21.38237885317409/58.020278779893644;SIS/6.7689307561900804/-1.2040035510572327/72.67437415386674;SIS/16.649077359630372/0.3743036648173159/44.523163188227336,SersicSphere,83.9852,293.0771,6.3633,3.8777,83.1387,4.5746,66.0237,32.9196,-77.2646
55,image-000055.png,Raytrace,SIS/11.91571834213308/13.652881608595374/71.0990004982503;SIS/8.636177272064002/20.754699051544222/47.10015861469549;SIS/3.6291435545074036/9.320227782067391/69.644417173043;SIS/4.644111915222222/-20.3688046237952/72.78007664673287,SersicSphere,64.6590,138.2148,45.9968,1.2623,74.9385,3.3789,64.4520,-48.2128,43.0849
56,image-000056.png,Raytrace,SIS/-3.8966045114688854/-3.7982295037771254/11.288593970778518;SIS/-52.74560990249453/9.136597224121397/67.19060307848476;SIS/10.413242457596693/-0.4085349480486511/17.17400733963181;SIS/-6.5306256771218285/8.165567317338251/13.322949481590044,SersicSphere,93.8587,50.7648,39.3938,31.6237,49.1765,2.3079,35.0074,59.3662,72.6988
57,image-000057.png,Raytrace,SIS/0.09686547157305403/0.41033472350473754/8.485177961995;SIS/-15.215112332633373/-38.88792827751834/46.4675719858201;SIS/-5.978840580311888/0.2469414283820005/8.875043589660224;SIS/18.679697778005387/25.53644238261364/62.57018752188543,SersicSphere,34.8914,297.8414,28.9805,25.5541,178.1760,4.8850,52.1403,16.2952,-30.8525
58,image-000058.png,Raytrace,SIS/-23.59566651010128/5.107550232093585/67.62992822615134;SIS/-16.77113223488854/-13.065159843063794/71.74289977760208;SIS/3.936477182832034/23.939433175739353/25.894029839499343;SIS/15.778505411680287/-63.480101148012295/65.28227450990038,SersicSphere,64.5613,144.5300,41.5363,16.6697,121.7226,3.5533,46.2168,-52.5800,37.4635
59,image-000059.png,Raytrace,SIS/-2.2377622862118356/2.62480509800751/30.111019150143584;SIS/-19.594965897374856/8.269667509131336/20.259566997069182;SIS/-12.961544388283324/12.71734355787775/20.87382934244977;SIS/-72.92404031029707/16.608973410962356/71.33794521387202,SersicSphere,49.9374,276.4416,35.5373,21.9619,51.2595,4.0293,39.6164,5.6025,-49.6221
60,image-000060.png,Raytrace,SIS/-1.29923612029714/-2.4641200275217003/5.084883633968244;SIS/-7.7498317168804185/0.4444273885582698/32.14801553950073;SIS/8.035783921909328/25.349898409122375/22.296362867353373;SIS/6.96722899665118/-2.054015743936807/10.463557072775655,SersicSphere,47.9552,54.7394,12.0346,23.3217,97.1307,4.5587,74.5504,27.6843,39.1571
61,image-000061.png,Raytrace,SIS/-22.462414054507846/47.76356374965342/47.055932532117936;SIS/-5.798088106584792/-5.860558089303839/52.54325548817838;SIS/-36.352772073316096/-39.06041983748775/48.533814611565624;SIS/-4.797338211468059/0.8302073568930091/11.817930121163986,SersicSphere,75.8537,178.2078,37.5724,11.0440,120.5420,3.1120,26.3842,-75.8166,2.3724
62,image-000062.png,Raytrace,SIS/-1.7720147179140053/14.869541616209085/30.17135621376519;SIS/-29.811250489850906/14.267555032174672/36.721200067879955;SIS/41.396847337787825/5.9941765969769465/38.28259405737563;SIS/21.312376921984757/40.215394778361336/41.39924287277171,SersicSphere,21.8444,31.6887,5.7028,29.0516,6.0939,3.2998,63.7102,18.5877,11.4750
63,image-000063.png,Raytrace,SIS/4.035197650493579/-0.6916527792023694/7.778125914160041;SIS/-44.00762438401777/-46.08569759161316/63.49416383675305;SIS/-11.406582255833367/-31.468219024208082/37.910807374105296;SIS/39.01837695513649/5.52874731157798/37.4403174258527,SersicSphere,96.5805,323.3212,14.9449,25.6692,155.7966,4.8062,52.9377,77.4572,-57.6903
64,image-000064.png,Raytrace,SIS/2.6640572228854196/-8.915403716518888/8.423696096806559;SIS/14.864539817222061/39.87896586721545/64.65955339137452;SIS/-0.8105721392213531/-3.0063294954332815/15.202130468942292;SIS/-2.487440416490646/0.6031459068101851/34.53839281064816,SersicSphere,68.9381,2.7329,12.5997,16.1724,120.4446,4.5046,29.0215,68.8597,3.2869
65,image-000065.png,Raytrace,SIS/-61.36767972831409/-2.6853685075880773/57.73818469545508;SIS/-13.111327215092826/0.8756330694679538/24.59383111003683;SIS/-8.315966486340072/-0.4977889232128584/17.663010576189006;SIS/-8.553818690677529/52.327881578008615/67.060894543381,SersicSphere,9.3723,102.6573,27.7412,28.3063,169.6562,3.9144,49.1134,-2.0537,9.1446
66,image-000066.png,Raytrace,SIS/-8.265910102578243/-19.83912172308945/20.727409171518293;SIS/9.772270778508895/9.870861572282303/23.759126279765063;SIS/-69.43649983983205/-37.471943607737124/70.5853981426875;SIS/1.9699333916558373/4.884204047795589/65.48263472138831,SersicSphere,53.5838,238.2081,8.8675,37.3790,65.7315,2.2988,45.6863,-28.2298,-45.5445
67,image-000067.png,Raytrace,SIS/-2.2378662927491395/10.46141272733577/20.6955034800446;SIS/34.12007691507914/47.428705174027186/57.44070360180133;SIS/1.6786115229847691/4.812481936565202/6.707754815059737;SIS/-16.29901387994268/22.510666755569584/31.664359967029135,SersicSphere,8.7779,150.6581,21.9257,6.3003,110.0544,1.2064,27.2326,-7.6518,4.3013
68,image-000068.png,Raytrace,SIS/-4.9770413385773855/18.541317127002696/25.536247058550543;SIS/0.6256428249485014/-1.6246898100368463/59.70987400406936;SIS/-9.129568674671475/1.7523375345887482/9.272311469687605;SIS/-11.58274791111105/1.6411276031725077/63.870432398407935,SersicSphere,11.2958,103.5293,45.9961,33.8359,54.7412,1.2043,57.7478,-2.6426,10.9824
69,image-000069.png,Raytrace,SIS/-4.452229831186816/-4.598525596163353/48.447879581492245;SIS/5.024234980188572/2.2863348751381007/29.764060605014077;SIS/29.706734078816815/-18.58565376749149/39.28741835271822;SIS/-2.854435409731528/-30.103681633838367/65.416845497807,SersicSphere,10.6661,68.8269,48.6875,36.5156,43.3787,3.1103,70.6744,3.8524,9.9460
70,image-000070.png,Raytrace,SIS/-13.230272638999637/3.1676760304033653/70.21549584478265;SIS/72.4683597735523/-43.14608669342151/73.53746658602488;SIS/-5.731620005380946/42.47020018771029/49.418559717037816;SIS/30.301938128020005/-29.96588769192291/54.16738216438996,SersicSphere,37.7390,126.9131,48.4369,3.4315,5.8556,3.3280,79.9089,-22.6662,30.1741
71,image-000071.png,Raytrace,SIS/14.79050726066261/-3.299908639827684/37.75387038682777;SIS/46.80618411264541/-64.82413727984735/73.868702566293;SIS/-35.80145893825934/-24.093009619664887/46.94102137381813;SIS/27.712166052018794/-31.55563146512965/41.04001950336136,SersicSphere,24.5465,262.8084,8.2581,21.1652,136.0245,2.6430,22.0324,-3.0729,-24.3534
72,image-000072.png,Raytrace,SIS/23.238594373135083/30.02039458393751/45.57457906011447;SIS/-0.6394622224274613/0.08495184291079157/38.05689769118926;SIS/8.705834741824253/-0.35969986239972324/16.810221909196866;SIS/0.8479934641684231/15.42811891092899/15.537477306768476,SersicSphere,20.1552,214.9761,43.5606,12.4021,142.4577,2.1425,25.1181,-16.5150,-11.5536
73,image-000073.png,Raytrace,SIS/-20.507793707502934/-38.501829243841364/38.84096474781597;SIS/-3.167096068584196/5.038394450085858/18.833855706836303;SIS/41.29193829548919/-20.49648022540788/38.523099089873426;SIS/-3.0325125217284463/-9.630863690150413/48.65436082407896,SersicSphere,121.8514,94.8094,20.4972,24.2719,146.5681,3.3259,77.8879,-10.2161,121.4224
74,image-000074.png,Raytrace,SIS/-39.94005483521707/-11.182797431257216/44.11667883377655;SIS/-34.31146262767898/-46.57959645654106/60.67981330934242;SIS/8.928095547925741/-2.40082732148435/68.17479104266971;SIS/-5.290901518709224/-15.56868347716243/46.99475139785073,SersicSphere,193.0291,307.7899,15.8017,25.1357,162.9298,1.6267,35.6643,118.2819,-152.5438
