filename,sigma,luminosity,n_sersic,xiX,xiY,alpha[0][1],beta[0][1],alpha[1][0],alpha[1][2],beta[1][2],alpha[2][1],beta[2][1],alpha[2][3],beta[2][3],alpha[3][0],alpha[3][2],beta[3][2],alpha[3][4],beta[3][4],alpha[4][1],beta[4][1],alpha[4][3],beta[4][3],alpha[4][5],beta[4][5]
image-000038.png,22.9017,65.5076,4.9426,18.922000006059864,-54.60352040709091,-20.655396902314564,57.62284480961634,-0.4238118015397,-0.3272996334042899,-0.2692422572660976,0.0029703856121535,-0.0082865543549376,0.0075582999571303,-0.0045124578136829,-6.094700012340737e-05,0.000188271593429,0.0001548754218472,5.875902719148463e-05,0.000299016383037,1.4238717249243518e-06,-3.972208320282759e-06,-9.057788282959956e-06,5.40768264609155e-06,-1.4602761015305687e-05,-2.209305022447213e-06
image-000039.png,31.6265,41.2141,2.0092,86.25069360510219,9.529274804501265,-154.7073728041026,-20.03543555637784,-0.3506089969306049,0.3390424111961112,0.0893135607789316,0.0023444065791996,0.0003036132414644,-0.0021897227009636,-0.0008908073315097,-5.313063134822373e-06,-2.055114103559509e-05,-5.413763952077717e-06,2.311758230153968e-05,1.3087909894125684e-05,1.1842232874822713e-07,1.5336327500536393e-08,2.76522067312982e-07,1.124927301425972e-07,-3.342407526613524e-07,-2.5091132423725816e-07
image-000040.png,16.1393,38.2376,2.8167,-4.225763641587918,1.2600664033788362,105.28528470225882,-23.51993668450428,-0.2528611254593283,0.2288230695269443,-0.1076046078048026,-0.001735273946468,0.0003876470816089,0.0014053488770653,-0.0010892384784343,-4.1675655275569925e-06,-1.5085515968308198e-05,7.094000760756984e-06,1.3290728728832584e-05,-1.6049037058920984e-05,-9.53338565722073e-08,2.129686286938276e-08,-1.9302042849308526e-07,1.496036189089107e-07,1.5541053768176277e-07,-3.0452963213094254e-07
image-000041.png,49.7237,29.7199,4.777,115.7822206684323,96.75084949645526,-155.98455952729608,-89.33343841297783,-0.3914634881596958,0.198092963745442,0.3376430663832789,0.0022193525996666,0.0012710386167696,-2.6773270875686352e-05,-0.0025574104713427,-5.569753267596691e-06,-1.1273888528362476e-05,-1.921597930995247e-05,-1.3586401781215348e-05,2.430974029451958e-05,1.052566992650556e-07,6.02812412321024e-08,3.1744236149398846e-09,3.0322422056758745e-07,3.639006416219351e-07,-2.186507092126517e-07
image-000042.png,42.1035,29.109,3.7848,57.13080456815972,63.03417578485741,-62.38594663402343,-75.34697112787761,-0.3633378557074181,-0.0677818392448196,0.356959408979024,0.0025819923009162,0.0031184154420354,0.0035453501471903,-0.0019549146899375,-1.5037610178000276e-05,1.1221257126945366e-05,-5.909449133666299e-05,-6.99546473596803e-05,-2.7560665982886044e-05,3.5620651774347814e-07,4.3021038641004506e-07,-1.222773621036595e-06,6.742403472128082e-07,6.080082867821918e-07,1.8579250944171216e-06
image-000043.png,37.2022,29.9175,2.7325,140.58892627898803,35.87269774522677,-163.52773697263927,-47.90078111189154,-0.4093336674029777,0.3446404466277804,0.2208551874368716,0.002830960009629,0.0008292488984938,-0.0019361207354953,-0.0022256290817109,-7.086303916787644e-06,-2.3865390426510677e-05,-1.5293606213300083e-05,1.4802430555824697e-05,3.219131295345042e-05,1.633634090560001e-07,4.7852645940994975e-08,2.7931451046527857e-07,3.210804398912262e-07,-8.670460919525792e-08,-5.894543495752767e-07
image-000044.png,41.6833,71.2285,3.8002,83.34038263875644,118.4357228425481,-103.19130946880992,-148.72941467094998,-0.3046972034400279,-0.1066708250567979,0.2854149976190385,0.0008770808900186,0.0012641348197153,0.0014911918245697,-0.0003790180370232,-2.589792645863645e-06,3.626620988199216e-06,-9.703609399860637e-06,-9.774872290741124e-06,-8.492792262497466e-06,2.484934347009672e-08,3.5815305845905184e-08,-1.0562063958475793e-07,2.6845726233848237e-08,-1.656154035157716e-08,1.5166899461288237e-07
image-000045.png,7.814,59.5508,2.2514,-20.122991515535944,29.14507006382786,-54.0339522513567,-155.57555825326372,-0.2821023862816583,-0.221369245822856,0.1748639852846374,0.0004756166207343,0.0013694042023997,0.0012220611582694,0.0007797727649245,-2.4831162273717717e-06,7.794128561464407e-06,-6.1567377031636696e-06,2.874792548380851e-06,-1.2078171333844351e-05,1.3954878398582668e-08,4.01791449034972e-08,-8.96400278913204e-08,-5.7197507607323985e-08,-1.481145262488184e-07,1.495294247656281e-08
image-000046.png,12.0221,32.9428,3.1187,-1.5836599242098788,-50.20445890432546,0.1681424872460357,78.73291430871163,-0.4704489497621971,-0.470444658522253,0.0020093780716731,-1.8009808447847888e-05,-0.0084331136553598,-5.402909678755716e-05,-0.0084329598086388,-5.038997345929974e-05,0.0002015580552915,-8.609011264877014e-07,0.0002519406746102,-2.1522331842628864e-06,-6.430125735235519e-09,-3.010913819573438e-06,4.822564974958364e-08,7.527147227406392e-06,1.1252514752133249e-07,1.053762162160003e-05
image-000047.png,47.6151,78.3679,2.7116,-167.09203259009183,162.92892441632165,147.15713106074637,-156.2047267906454,-0.3332341993309152,-0.0198593779634564,-0.3326419046221037,-0.0010644459456648,0.001129890797187,-0.0011913190841306,-0.0009952171745887,-2.410415247143117e-06,5.746030574053694e-07,9.624523777568458e-06,-1.1966466330438132e-05,1.4339543765374384e-06,-2.5665200253974094e-08,2.7243162222592552e-08,7.181069876098088e-08,5.99900074448149e-08,-7.784526434800969e-08,1.0536150445080164e-07
image-000048.png,27.023,46.4246,2.6511,142.49692365208006,63.30276244306992,-166.9891574773914,-98.4174304755562,-0.3670189544685164,0.1777821918139223,0.3210862893569276,0.0017960957776156,0.0010585545432485,5.605570521861189e-05,-0.0020840718608803,-3.947568838504248e-06,-7.648732381813023e-06,-1.3814111940587476e-05,-1.0475322523810748e-05,1.672872115226947e-05,6.439460084518138e-08,3.795187213002059e-08,-5.024348934553335e-09,1.8679818928172665e-07,2.321956593030129e-07,-1.2052401710484548e-07
image-000049.png,46.7432,36.7237,3.001,-39.72488686721061,-136.64853906821995,54.050380905319656,175.16359367526013,-0.3800103699895938,-0.3139356246647313,0.2141315130147662,-0.0006968245550901,-0.002258231878968,-0.0018481513043572,-0.0014729264869526,-4.899143217168144e-06,1.6189195955318585e-05,-1.1042445495337106e-05,8.93998558456273e-06,-2.2806068585048297e-05,-2.9945176607678044e-08,-9.704473234017445e-08,1.9855506239848237e-07,1.58243001985686e-07,3.544788774599414e-07,2.6382721210931585e-08
image-000050.png,22.432,57.4036,1.9519,-37.63028710889639,142.3240241644621,48.833876344853664,-151.70591666380653,-0.4619639140004468,-0.3752165212297899,-0.2694869570773822,-0.0012309333630614,0.0038239822060528,-0.0032305117732192,0.0023878506108211,-1.164451476794448e-05,3.7831650397115794e-05,2.7171341798380924e-05,1.859652297816053e-05,5.517279617388151e-05,-1.034252625232204e-07,3.212979478933684e-07,6.785837037485051e-07,-5.01578890664273e-07,1.1812582831476713e-06,-1.6156501446124683e-08
image-000051.png,21.4516,29.8823,2.6446,-77.56161821383898,66.94555004991471,155.62516097816803,-127.10531887355388,-0.3492613920070392,0.0697522626283679,-0.3422252793189274,-0.0014105555750247,0.0011520573860003,-0.0008471412087494,-0.0016122205256446,-3.165635945626715e-06,-2.528882664027248e-06,1.240744806620143e-05,-1.456554884640417e-05,-6.19484142727745e-06,-4.261665268279927e-08,3.480673172977855e-08,6.398599832893726e-08,1.2177372413751137e-07,-1.8493913831162888e-07,5.3727915933826977e-08
image-000052.png,8.476,67.4423,4.063,27.267228583772464,1.9059943052580373,-90.81042052713885,-16.22797057722703,-0.2982458304475222,0.2797867786297082,0.1032953720325494,0.0028476216911989,0.0005088746506359,-0.0024951312890598,-0.0014636333409023,-9.35235506191934e-06,-3.5094073790729135e-05,-1.2956492891141184e-05,3.55432969873742e-05,3.0386471815143727e-05,2.976512037978228e-07,5.3190756627580413e-08,6.520167637766479e-07,3.8247024454184533e-07,-6.708746571490932e-07,-8.184677860968044e-07
image-000053.png,21.4346,33.1228,4.021,11.618623649157712,-5.383742412694758,-137.4981609821343,-49.11228489678971,-0.2722948383530066,0.2106767672374898,0.1725102279288115,0.0014346811004669,0.0005124466133865,-0.0007853681526977,-0.0013054149747634,-2.8411744240748747e-06,-8.792960548828889e-06,-7.200013785751655e-06,2.8020935289091154e-06,1.3926775454342454e-05,4.9899088233492544e-08,1.782320737898274e-08,6.828896459026065e-08,1.135078328310022e-07,2.670674694276242e-08,-1.835202300385013e-07
image-000054.png,6.1136,24.3895,4.204,54.81409425819149,-86.88281417492877,-111.41146452834556,140.56444463854504,-0.3594334465842623,-0.0820724800823828,-0.3499378666800274,0.0013422246340592,-0.0016934438575548,0.0019551876490028,0.0009200871285659,-4.330258365713253e-06,3.955058126603772e-06,1.686344316669817e-05,-1.939356211250145e-05,9.626431656345397e-06,5.390130408040299e-08,-6.800563034899817e-08,-1.9629196434211277e-07,-9.237257095206243e-08,6.315575006890313e-08,-2.970778961942629e-07
